time,ax,ay,az,aT
312.3270,-7.2531,-1.3305,3.4906,8.159
312.3290,-5.7527,-3.0151,5.0653,8.237
312.3340,-5.7607,-2.9484,5.1941,8.298
312.3370,-0.4819,-4.4782,4.9907,6.723
312.3450,1.0619,-5.0927,4.3513,6.782
312.4060,1.4398,-8.5690,4.3944,9.737
312.4070,0.9972,-15.0839,1.3758,15.179
312.4080,1.9734,-22.0528,-4.4476,22.583
312.4090,8.7179,-14.0729,-8.8703,18.781
312.4100,9.6494,-2.9342,-11.0931,14.993
312.4100,8.4194,1.8687,-11.3350,14.243
312.4110,6.5744,3.7577,-11.0179,13.369
312.4560,4.4502,3.6095,-9.4456,11.048
312.4640,2.7878,1.6119,-7.5036,8.165
312.4670,3.1011,-0.7192,-5.6421,6.478
312.4700,3.8811,-1.5699,-4.1062,5.864
312.4720,5.0375,-1.5253,-2.6943,5.913
312.4740,5.9330,-1.2664,-2.2626,6.475
312.4820,6.3821,-1.0451,-0.9163,6.532
312.4890,6.6499,-0.7403,1.3100,6.818
312.4980,5.9338,-0.8735,5.4727,8.119
312.5090,5.3338,-0.3924,7.2438,9.004
312.5740,6.5030,1.1878,6.8058,9.488
312.5840,6.9774,2.6002,3.7910,8.356
312.5870,5.5454,3.2390,0.6981,6.460
312.5910,4.6736,3.6297,0.5362,5.942
312.5950,3.1934,3.6895,1.2533,5.038
312.6010,1.6592,3.4061,1.2915,4.003
312.6050,0.3086,3.0263,1.0676,3.224
312.6100,-0.7325,2.8763,0.8702,3.093
312.6140,-2.0883,2.4938,0.6170,3.311
312.6200,-3.2311,1.7703,0.6522,3.742
312.6230,-4.3325,0.7446,0.2121,4.401
312.6300,-5.9234,-0.5773,-1.3686,6.107
312.6380,-6.7423,-1.8292,-3.3903,7.765
312.6540,-5.2279,-2.3304,-8.3993,10.164
312.6580,-2.0968,-2.0946,-7.5529,8.114
312.7350,-0.8754,-1.2165,-3.7423,4.031
312.7400,0.7181,0.0309,0.3159,0.785
312.7420,1.1527,0.6274,2.4928,2.817
312.7430,1.6896,0.3027,2.3885,2.941
312.7440,0.1166,-0.1810,1.2405,1.259
312.7460,-2.5300,-0.1907,1.2354,2.822
312.7490,-4.5581,0.0948,3.1435,5.538
312.7520,-5.3691,1.2819,5.9089,8.086
312.7550,-5.6091,2.4773,7.3496,9.572
312.7770,-5.6256,2.4831,7.3997,9.621
312.7800,-6.0823,1.7794,5.3893,8.319
312.7860,-5.7454,0.6413,3.5051,6.761
312.7890,-5.0675,0.0774,3.5361,6.180
312.8010,-4.7465,0.0923,4.0866,6.264
312.8090,-5.2490,-0.2003,4.4507,6.885
312.8590,-5.1035,0.4171,4.9154,7.098
312.8640,-5.8214,0.7781,3.4873,6.831
312.8700,-4.1219,1.4689,1.9739,4.800
312.8890,-4.1510,0.3229,2.5034,4.858
312.8890,-3.9826,0.3033,2.3528,4.636
312.8900,-5.5609,-1.7661,-0.9723,5.915
312.8910,-4.3573,-3.0212,-2.6610,5.932
312.8920,4.6685,-9.0381,-2.0086,10.369
312.9050,12.2618,-11.3650,-0.9671,16.747
312.9090,9.9328,-10.3660,-2.4350,14.562
312.9710,5.1034,-9.7751,-3.4058,11.541
312.9760,2.6738,-7.9578,-3.4294,9.068
312.9770,2.5454,-5.6858,-3.0357,6.930
312.9790,2.2806,-4.2611,-3.1376,5.762
312.9800,2.0536,-3.0776,-3.7657,5.279
312.9820,1.0059,-1.8895,-5.7123,6.100
312.9870,-0.5403,-1.0953,-7.8038,7.899
312.9900,-3.3362,0.0987,-8.7791,9.392
313.0140,-5.1496,0.9988,-10.0544,11.340
313.0150,-7.3903,1.6806,-9.7169,12.323
313.0630,-8.4349,1.0725,-8.1491,11.777
313.0630,-5.1242,1.4987,-5.7402,7.839
313.0640,0.3572,2.4776,-5.8415,6.355
313.0650,3.2300,3.6058,-3.8018,6.155
313.0650,4.5351,3.4896,-0.3262,5.732
313.1130,5.3317,3.5128,2.7486,6.951
313.1300,6.0369,3.3250,5.7771,8.993
313.1390,6.5457,3.4405,7.2580,10.362
313.1400,6.4505,3.5719,6.4873,9.821
313.1400,6.5970,2.7750,2.8138,7.690
313.1410,5.4122,1.1893,-3.5398,6.575
313.1420,3.8430,-0.2836,-9.4835,10.236
313.1430,2.4832,-1.7621,-11.6536,12.045
313.1520,2.1271,-2.4380,-9.4966,10.033
313.1580,2.9005,-2.4010,-6.0653,7.139
313.2210,2.9100,-1.6747,-3.3385,4.735
313.2290,2.2046,-0.3224,-1.7364,2.825
313.2390,0.8384,0.8551,-0.7767,1.427
313.2420,-1.2704,1.7591,-0.4555,2.217
313.2430,-3.3373,2.2586,-0.2699,4.039
313.2440,-5.8332,1.7517,0.4495,6.107
313.2450,-6.8811,0.8508,1.0708,7.016
313.2450,-6.4758,0.1165,1.9114,6.753
313.2530,-5.6959,-0.9717,3.0182,6.519
313.2580,-4.0310,-3.0677,4.4856,6.766
313.3070,-1.8069,-5.4519,4.8804,7.537
313.3080,0.3902,-9.0231,4.4963,10.089
313.3090,1.5001,-14.2963,3.4857,14.791
313.3100,2.5631,-20.6939,0.8153,20.868
313.3110,7.4653,-15.0318,-3.9705,17.247
313.3570,9.0163,-3.2054,-7.9736,12.456
313.3640,6.9544,0.7113,-8.0847,10.688
313.3680,3.9076,1.8769,-7.2647,8.460
313.3700,2.5228,2.2638,-6.7496,7.553
313.3720,2.5315,2.0374,-5.8829,6.721
313.3730,2.1139,0.1838,-4.7232,5.178
313.4020,2.1517,-2.4958,-3.4779,4.791
313.4030,3.5425,-4.0412,-2.5515,5.949
313.4040,5.7840,-3.4397,-2.0592,7.037
313.4570,7.1381,-2.0024,-1.4966,7.563
313.4590,7.0989,-0.5379,-0.4350,7.132
313.4660,6.0643,0.6655,1.4399,6.268
313.4690,5.0262,1.6162,3.3951,6.277
313.4710,5.0463,2.8526,5.0078,7.660
313.4740,4.8516,2.9005,5.0369,7.571
313.4790,4.4445,4.1935,3.1187,6.860
313.4820,3.3768,3.9830,1.9773,5.584
313.5030,2.9664,3.5741,2.0265,5.068
313.5040,2.5357,2.9765,2.8075,4.814
313.5090,1.3603,2.6785,2.3984,3.844
313.5230,0.3050,2.3798,1.5146,2.837
313.5290,-0.8566,2.1428,0.5521,2.373
313.5740,-1.9241,1.7196,-0.5235,2.633
313.5820,-3.1451,1.0373,-2.1501,3.948
313.5880,-4.0622,0.2657,-4.4533,6.034
313.5910,-2.1386,-0.4078,-11.0621,11.274
313.5940,1.1212,-0.9457,-10.6163,10.717
313.5960,2.9854,-1.2924,-4.7832,5.785
313.5990,3.2175,-1.2198,-0.0028,3.441
313.6130,2.8695,-0.9758,2.7055,4.063
313.6710,1.6351,-0.4041,2.1468,2.729
313.6720,0.0127,0.6892,2.0352,2.149
313.6730,0.0106,1.6583,2.0790,2.659
313.6740,-0.5885,1.3269,2.0569,2.518
313.6760,-1.6668,0.5713,1.5066,2.318
313.6820,-1.8046,0.5799,1.6099,2.487
313.6830,-4.5918,0.5416,3.6370,5.883
313.6920,-5.3197,1.4449,6.4914,8.516
313.6980,-4.4627,1.9008,7.0383,8.548
313.7110,-3.4010,1.5351,5.2326,6.427
313.7790,-2.2738,0.7470,4.2868,4.910
313.7910,-2.0984,0.3356,4.7240,5.180
313.7940,-4.0310,-1.1794,4.8033,6.381
313.7960,-5.1301,-2.2702,4.1523,6.979
313.7990,-5.7843,-2.5512,4.0529,7.509
313.8050,-5.2767,-1.1055,4.3716,6.941
313.8080,-5.0284,0.5273,4.0413,6.473
313.8090,-4.2479,1.4952,2.9170,5.366
313.8090,-3.3663,2.0001,1.9110,4.357
313.8100,-4.0354,1.7710,1.5530,4.673
313.8240,-4.6540,1.6559,0.4390,4.959
313.8290,-3.4143,1.1509,-0.8692,3.706
313.8850,0.8736,-2.4261,-0.7378,2.682
313.9230,8.2141,-7.3759,-0.5766,11.055
313.9240,10.8095,-9.1170,-1.3012,14.201
313.9250,9.1723,-8.4924,-2.5169,12.751
313.9260,6.6366,-7.6765,-2.0468,10.352
313.9270,5.2315,-6.3663,-1.0051,8.301
313.9280,4.2806,-5.2136,-0.0678,6.746
313.9290,3.6211,-4.9432,0.4500,6.144
313.9300,2.4742,-4.1776,-0.5013,4.881
313.9310,0.3465,-3.7124,-2.2320,4.346
313.9380,-1.1377,-2.6431,-6.4143,7.030
313.9490,-3.9555,-1.2418,-12.7393,13.397
313.9930,-5.7117,0.4448,-14.4034,15.501
313.9960,-5.5464,1.8940,-14.4752,15.617
313.9980,-4.9551,2.4632,-12.4560,13.630
314.0000,-3.4857,2.3376,-8.8267,9.774
314.0030,-0.1280,2.7594,-5.4025,6.068
314.0460,2.4121,3.3142,-1.3107,4.303
314.0580,3.6367,3.7432,3.5431,6.308
314.0600,5.0624,3.8587,8.5428,10.653
314.0630,6.6761,3.8503,11.6766,13.991
314.0650,8.1366,3.7512,11.8632,14.866
314.0680,8.2343,2.8172,8.8395,12.405
314.0740,6.9962,1.4536,0.5790,7.169
314.0790,4.7423,-0.2874,-9.0137,10.189
314.0900,1.3768,-2.2186,-13.4217,13.673
314.0990,0.5194,-3.2489,-12.1413,12.579
314.1540,2.9238,-2.9957,-9.6514,10.520
314.1590,3.6287,-2.4374,-6.5812,7.901
314.1610,3.5684,-1.4217,-3.2364,5.023
314.1630,2.8302,-0.0365,-0.5336,2.880
314.1640,1.0613,1.5361,1.0197,2.127
314.1650,-0.6287,2.5958,1.2171,2.935
314.1730,-2.9089,3.4094,1.6713,4.783
314.1780,-4.7266,3.8156,1.5162,6.261
314.1960,-6.1966,2.8665,0.5691,6.851
314.2000,-7.0565,2.0843,1.4228,7.494
314.2450,-7.5041,0.1057,3.6057,8.326
314.2460,-7.1216,-2.2255,5.9142,9.521
314.2470,-5.7869,-4.8376,7.0275,10.309
314.2480,-4.1881,-6.7256,6.8502,10.474
314.2490,-1.9876,-9.1938,5.0247,10.664
314.2570,-1.1569,-13.9456,3.4726,14.418
314.2880,-1.6651,-21.7577,0.5880,21.829
314.2930,3.9430,-17.4322,-4.2972,18.382
314.2970,10.7087,-4.2478,-9.6516,15.029
314.3030,11.8524,2.4689,-9.7368,15.536
314.3460,10.6832,5.5269,-9.1291,15.100
314.3470,7.8344,5.9691,-8.0502,12.721
314.3480,5.7149,4.6087,-6.2968,9.672
314.3480,4.0250,1.9064,-3.6308,5.746
314.3490,2.9084,-0.6073,-1.9180,3.536
314.3930,2.9933,-3.0247,-1.0515,4.383
314.4000,3.5224,-3.9548,-0.4472,5.315
314.4050,4.7548,-3.3627,0.9299,5.897
314.4070,5.0611,-2.1914,2.1730,5.928
314.4100,4.5621,-0.6179,3.2773,5.651
314.4120,4.1678,0.5235,4.6350,6.255
314.4210,4.4162,1.7710,6.5782,8.119
314.4410,5.5782,3.0728,5.5293,8.434
314.4420,5.8965,3.9888,2.5930,7.576
314.4490,4.8812,4.0010,0.4779,6.330
314.4990,4.1278,3.8292,0.9913,5.717
314.5090,3.1434,3.4817,1.9710,5.088
314.5110,1.9397,3.0036,2.2345,4.216
314.5130,0.3662,2.4783,2.0121,3.213
314.5150,-1.0636,2.3666,1.6076,3.052
314.5170,-2.1321,2.2377,1.2615,3.338
314.5200,-3.7100,1.7076,0.5320,4.119
314.5450,-4.9292,1.3049,-0.7464,5.153
314.5460,-5.3864,1.0725,-2.0115,5.849
314.5490,-5.2404,0.8169,-2.5135,5.869
314.5590,-2.2948,0.5178,-5.3722,5.865
314.5740,0.1291,-0.2376,-4.2886,4.297
314.5770,0.9341,-0.8547,-1.7096,2.127
314.6320,0.9010,-1.1103,1.5500,2.109
314.6470,0.6667,-0.8407,1.9820,2.254
314.6500,0.3425,-0.2954,1.8882,1.942
314.6540,-0.2729,-0.0480,1.0969,1.131
314.6580,-1.6219,-0.0760,1.0117,1.913
314.6610,-2.8988,-0.0525,2.1464,3.607
314.6650,-3.9525,0.7307,4.3260,5.905
314.6660,-4.6250,1.8864,6.3395,8.071
314.6710,-4.4902,2.7754,8.1675,9.725
314.6790,-3.8919,2.8539,7.5032,8.921
314.6920,-2.8582,2.0724,4.8814,6.024
314.6980,-2.6995,1.2105,4.0499,5.015
314.7610,-4.2200,-0.2686,4.1743,5.942
314.7670,-5.1075,-1.2250,4.3954,6.849
314.7720,-5.2189,-1.4969,4.7558,7.218
314.7730,-5.1814,-1.0757,4.7048,7.081
314.7750,-4.9475,-0.5435,4.2215,6.526
314.7770,-4.9302,-0.6355,3.7583,6.232
314.7790,-4.1031,-0.4757,3.0544,5.137
314.7820,-4.3986,-0.1801,1.6488,4.701
314.7930,-4.2760,-0.1938,1.5104,4.539
314.7980,-3.7509,-1.1440,-1.2445,4.114
314.8130,2.3814,-5.4944,-0.6019,6.018
314.8170,9.8598,-8.7379,-0.5068,13.184
314.8640,11.2260,-9.0638,-1.2391,14.481
314.8720,9.1607,-8.4266,-1.4733,12.534
314.8850,7.0488,-6.6143,-1.2233,9.743
314.8870,5.6739,-4.9639,-0.2349,7.542
314.8900,4.9791,-3.8467,0.2938,6.299
314.8920,4.4517,-3.3320,0.0655,5.561
314.8940,2.3606,-2.9133,-1.0406,3.891
314.8980,0.8520,-2.1203,-4.1849,4.768
314.9090,-1.5746,-1.2065,-9.2135,9.425
314.9180,-4.5174,0.1544,-13.9311,14.646
314.9780,-7.9716,1.1964,-14.2936,16.410
314.9860,-8.8208,1.9318,-12.9517,15.789
314.9910,-7.0234,2.2814,-10.3525,12.716
314.9930,-2.6081,3.2859,-7.1664,8.304
314.9970,0.8191,4.1088,-3.9924,5.787
315.0000,2.9412,4.4662,1.4830,5.550
315.0020,4.3932,4.2425,5.5374,8.244
315.0050,4.9674,4.0881,8.7895,10.892
315.0110,5.8251,4.1008,10.9167,13.035
315.0180,6.5551,3.7594,10.5259,12.958
315.0290,7.0921,2.6593,6.6217,10.061
315.0960,5.5292,0.5837,-1.6964,5.813
315.1010,2.9753,-1.4445,-10.4442,10.955
315.1050,1.9602,-2.9800,-13.2011,13.674
315.1070,2.5674,-3.4308,-11.3700,12.151
315.1100,3.8596,-2.7155,-7.4441,8.814
315.1140,3.4704,-1.8209,-4.3374,5.846
315.1160,2.7377,-0.4123,-1.8180,3.312
315.1230,1.3961,1.0652,-0.5646,1.845
315.1250,-0.2058,2.4205,0.3911,2.461
315.1430,-2.1157,2.9998,0.9652,3.796
315.1430,-5.0008,3.0908,1.8471,6.162
315.1490,-7.5114,2.3263,3.7888,8.729
315.1580,-8.4732,0.8886,4.7115,9.736
315.1690,-7.8522,-0.6480,4.9162,9.287
315.1880,-6.8486,-2.4440,5.5358,9.139
315.1990,-5.3937,-4.6862,6.2324,9.481
315.2020,-2.4620,-7.3583,5.6759,9.614
315.2360,-0.7300,-12.1720,3.7630,12.761
315.2370,0.6059,-21.4626,1.0533,21.497
315.2370,4.5945,-22.2463,-4.6911,23.195
315.2410,11.4170,-5.5937,-12.1931,17.616
315.2500,11.0881,2.5599,-11.8374,16.420
315.2620,8.8882,4.5220,-8.3914,13.033
315.2720,5.9517,4.8154,-4.7543,9.012
315.2850,4.3639,4.8538,-1.5396,6.706
315.2900,3.4698,4.1706,-0.0307,5.425
315.2990,2.9437,2.3111,1.4471,4.013
315.3370,2.7029,-1.1614,1.6862,3.391
315.3380,3.0520,-3.8849,1.6634,5.213
315.3390,3.5832,-4.8285,1.6697,6.240
315.3390,4.4798,-3.4109,1.9293,5.952
315.3490,3.9541,-1.3711,2.1625,4.711
315.3580,3.0758,0.1312,2.8399,4.188
315.3700,2.3827,1.8492,3.1798,4.383
315.3910,2.1395,3.2765,3.6934,5.381
315.3950,1.7248,4.3181,4.1044,6.202
315.3990,0.8387,4.5247,3.5532,5.814
315.4090,0.4728,4.3372,2.8276,5.199
315.4170,0.3333,4.0775,1.6922,4.427
315.4380,0.1784,3.2550,1.1302,3.450
315.4380,-0.1560,2.7133,0.0801,2.719
315.4490,-1.0362,2.4274,-0.9172,2.794
315.4580,-1.5502,2.1206,-1.2637,2.915
315.4700,-2.3973,1.4655,-2.1100,3.514
315.4850,-3.0264,0.8201,-2.8912,4.265
315.4940,-2.0250,0.5063,-6.2784,6.616
315.5030,0.4138,0.6281,-6.9823,7.023
315.5310,2.2287,0.6529,-3.4280,4.141
315.5320,3.2878,0.3182,-0.4970,3.340
315.5330,3.4937,-0.4402,1.4302,3.801
315.5410,2.5611,-1.1031,1.3927,3.117
315.5490,-0.3832,-1.4177,0.9506,1.749
315.5590,-0.8846,-0.0360,0.6388,1.092
315.5680,0.0438,1.0159,1.4484,1.770
315.6130,0.3578,1.2565,3.8343,4.051
315.6240,-0.6386,0.1588,5.0863,5.129
315.6270,-3.0416,-0.6840,4.6412,5.591
315.6310,-3.6791,-0.6503,4.4840,5.837
315.6340,-4.3060,0.1960,5.1926,6.749
315.6360,-4.0846,1.2348,6.6716,7.920
315.6460,-3.4066,1.7315,7.2516,8.197
315.6480,-3.3541,1.7358,7.2514,8.176
315.6610,-2.4726,1.0656,6.2926,6.844
315.6700,-3.2192,0.1779,6.5868,7.334
315.6850,-4.2010,-0.8106,5.9797,7.353
315.7580,-4.9256,-1.2994,5.9361,7.822
315.7820,-5.4576,-0.7670,5.6531,7.895
315.7860,-5.2200,0.3841,4.0067,6.592
315.7940,-4.5598,1.6450,2.3588,5.391
315.7960,-4.0374,2.0567,3.1032,5.492
315.7960,-4.4977,1.5868,1.6542,5.048
315.7970,-4.1860,1.4492,-0.4116,4.449
315.7980,-2.2533,0.0851,-1.5265,2.723
315.7990,4.9660,-4.8109,-1.2238,7.022
315.7990,10.0671,-9.8833,-1.0589,14.147
315.8000,9.0915,-10.5444,-2.2866,14.109
315.8010,7.5805,-9.7136,-2.3330,12.540
315.8090,6.2202,-8.3647,-1.0051,10.472
315.8200,4.8667,-6.9263,0.6941,8.494
315.8330,3.0011,-6.5417,1.4258,7.337
315.9060,1.7844,-5.1781,1.0983,5.586
315.9410,-0.4729,-4.3471,-0.3823,4.389
315.9420,-0.4797,-4.4354,-0.6684,4.511
315.9430,-3.0175,-0.9269,-13.0461,13.423
315.9440,-4.1595,0.6886,-15.4475,16.013
315.9450,-4.1057,0.5776,-15.6916,16.230
315.9460,-6.9339,2.9831,-15.1418,16.919
315.9470,-6.8705,3.0716,-12.4229,14.525
315.9480,-3.7672,3.5543,-9.7905,11.076
315.9490,0.3001,3.9499,-5.0315,6.404
315.9500,2.5504,3.7142,0.2697,4.514
315.9510,4.6018,3.4107,6.5293,8.686
315.9570,5.8403,3.3838,11.4130,13.260
315.9690,6.7545,3.4616,14.3612,16.243
315.9780,7.6082,3.7465,13.8817,16.267
316.0460,8.0602,3.0722,8.2742,11.953
316.0510,6.8949,1.6720,-1.5305,7.258
316.0530,3.5049,-0.1761,-14.0740,14.505
316.0550,0.8215,-1.5437,-14.2234,14.330
316.0580,-0.0895,-2.0453,-10.2635,10.466
316.0600,1.7647,-1.2282,-6.4106,6.762
316.0620,2.3770,-0.5078,-3.0579,3.906
316.0630,2.1981,0.2654,-1.4331,2.637
316.0700,1.1338,1.0688,-0.9354,1.817
316.0820,-0.3826,1.3620,-1.1380,1.816
316.1360,-2.8040,1.6650,-0.9215,3.389
316.1370,-5.2314,1.3709,-0.5756,5.439
316.1370,-6.6457,0.6345,0.0743,6.676
316.1380,-6.5717,-0.0978,0.4945,6.591
316.1380,-5.5546,-0.8469,1.1641,5.738
316.1390,-4.5760,-1.3618,2.5755,5.425
316.1500,-3.1583,-2.4140,4.0111,5.647
316.1610,-1.4673,-4.5573,4.3212,6.449
316.1700,-1.5033,-4.5073,4.4172,6.488
316.1800,1.0913,-18.1265,1.8758,18.256
316.1890,1.4169,-25.6028,-0.7793,25.654
316.2020,7.4932,-10.9867,-5.9933,14.587
316.2600,7.6298,-0.5979,-8.5219,11.454
316.2750,5.3689,2.4977,-7.8566,9.838
316.2820,2.6844,2.4084,-6.3535,7.306
316.2850,1.3247,2.4963,-4.8469,5.611
316.2860,1.5573,2.4409,-4.6056,5.440
316.2880,1.3856,1.1625,-3.8017,4.210
316.2890,1.9961,-0.6224,-2.3944,3.179
316.2900,3.6781,-1.7832,-1.5540,4.373
316.2910,5.7719,-1.7124,-0.6961,6.061
316.3080,7.0075,-1.3723,0.2860,7.146
316.3090,7.1539,-1.0190,1.8325,7.455
316.3180,6.0973,-0.6493,3.6993,7.161
316.3570,5.3864,0.3151,5.3931,7.629
316.3710,5.9416,2.1011,5.4758,8.349
316.3720,5.9220,3.2019,4.4892,8.092
316.3730,4.6300,3.4698,2.2777,6.218
316.3730,3.6824,3.1185,1.1495,4.960
316.4090,2.3625,2.8465,-0.2458,3.707
316.4100,1.3613,2.4116,-0.8497,2.897
316.4100,0.2602,2.5175,-1.7396,3.071
316.4110,-0.7653,2.6062,-2.4323,3.646
316.4190,-1.9597,2.4766,-2.6418,4.117
316.4420,-2.6600,2.1132,-2.6560,4.312
316.4460,-3.0243,1.5189,-2.0340,3.948
316.4510,-2.8798,1.1181,-2.0648,3.716
316.4630,-0.9933,0.6733,-1.9489,2.289
316.4710,1.6310,0.1607,-2.8658,3.301
316.4800,4.3138,-0.2934,-3.5591,5.600
316.4900,4.1251,-0.9696,-2.0378,4.702
316.4980,1.8616,-1.2905,0.2765,2.282
316.5180,-0.0128,-0.9057,1.2401,1.536
316.5190,-0.5437,-0.0636,1.2072,1.325
316.5560,-0.4558,0.5651,1.5034,1.670
316.5570,-0.6107,0.7927,1.5365,1.834
316.5570,-1.0130,0.1707,1.3163,1.670
316.5580,-2.1575,-0.4013,1.4691,2.641
316.5690,-3.6540,-0.2604,2.2916,4.321
316.5830,-4.7102,0.4096,4.4574,6.498
316.5950,-5.8635,1.3592,6.7726,9.061
316.6000,-6.6244,1.7504,7.8361,10.409
316.6200,-7.2805,1.4440,6.0880,9.600
316.6210,-6.8802,0.8397,4.0949,8.051
316.6760,-5.8118,-0.0476,4.0595,7.089
316.6760,-4.7959,-0.3447,3.9288,6.209
316.6770,-5.3069,-0.5998,4.6267,7.066
316.6780,-6.0444,-0.6784,5.3604,8.107
316.6780,-5.8795,0.2760,5.1004,7.788
316.6800,-5.9185,0.9554,4.0810,7.252
316.6890,-5.4902,1.4029,3.2191,6.517
316.7010,-5.1146,0.9223,2.7975,5.902
316.7190,-5.6335,0.0868,0.6625,5.673
316.7200,-5.1636,-0.1818,-1.0834,5.279
316.7860,-2.1861,-2.1917,-1.1222,3.293
316.7870,4.9830,-7.1891,-0.4784,8.760
316.7870,10.1868,-10.1363,-0.8154,14.394
316.7880,10.5869,-10.1885,-1.2595,14.747
316.7950,9.0371,-8.4319,-1.2640,12.424
316.7980,7.7784,-6.6664,-0.7253,10.270
316.8000,6.6569,-5.3249,0.4075,8.534
316.8010,6.3627,-4.8682,1.3150,8.119
316.8100,4.5014,-4.7024,1.9779,6.803
316.8190,2.2012,-4.2474,-0.0642,4.784
316.8300,-0.1361,-3.9687,-4.4743,5.982
316.8380,-4.6377,-2.7569,-13.3499,14.399
316.8910,-7.0039,-0.8916,-16.3607,17.819
316.9010,-8.8432,0.9741,-16.3268,18.593
316.9050,-9.8214,2.1176,-14.4229,17.577
316.9090,-8.8149,2.4789,-9.7345,13.364
316.9110,-4.2874,2.9610,-6.3156,8.188
316.9130,0.8521,3.7290,-2.9160,4.810
316.9150,3.7683,3.6084,1.4870,5.425
316.9180,5.2651,3.8686,6.0599,8.911
316.9300,6.5071,4.3826,9.0487,11.976
316.9380,6.7573,4.6133,10.2893,13.146
316.9510,6.6828,4.5658,8.4795,11.722
316.9990,6.6893,3.8148,3.6268,8.512
317.0040,5.7022,2.4450,-3.4233,7.086
317.0090,3.5397,0.9713,-11.0733,11.666
317.0130,2.0423,-0.0761,-11.1241,11.310
317.0150,3.0059,-0.6440,-9.2490,9.746
317.0160,3.5255,-0.6532,-7.0679,7.925
317.0180,2.7793,-0.5389,-4.6660,5.458
317.0380,1.1740,-0.1508,-2.9648,3.192
317.0390,-0.5677,0.6822,-2.0178,2.204
317.0830,-2.4456,1.2242,-1.4807,3.110
317.0840,-4.9945,1.1258,-0.6072,5.156
317.0840,-7.3696,0.3366,0.5311,7.396
317.0850,-8.2524,-0.8280,2.0034,8.532
317.0900,-7.0358,-1.6088,2.1345,7.526
317.0980,-5.1638,-2.6234,1.7202,6.042
317.1110,-3.3682,-3.9832,1.7220,5.493
317.1170,-0.8526,-5.9861,1.6194,6.260
317.1730,0.5626,-11.0777,1.1934,11.156
317.1790,0.2188,-19.8155,1.4574,19.870
317.1840,1.3370,-23.9418,0.3976,23.982
317.1880,7.6986,-10.1090,-4.5969,13.513
317.1930,9.1186,0.1627,-7.9879,12.124
317.1990,8.1764,3.1389,-6.3117,10.796
317.2030,7.0717,4.0635,-5.9551,10.099
317.2060,6.3377,4.1357,-5.5653,9.394
317.2100,5.8708,3.4459,-5.1992,8.566
317.2210,4.9180,1.4547,-3.7055,6.327
317.2300,4.2467,-1.6855,-2.1161,5.035
317.2380,4.8213,-3.7940,-0.6657,6.171
317.2550,5.4817,-4.1193,0.6037,6.883
317.3300,6.1033,-2.7597,1.6674,6.903
317.3380,6.0592,-0.8643,2.5061,6.614
317.3410,5.6032,0.6782,3.3088,6.542
317.3440,4.7084,2.0045,3.8596,6.410
317.3460,4.3076,3.1131,3.9395,6.616
317.3510,3.6643,4.0878,3.7291,6.637
317.3540,2.2863,4.1425,2.5719,5.385
317.3580,1.3435,3.8257,1.0246,4.182
317.3620,0.3669,3.1265,-0.1012,3.150
317.3650,0.0599,2.7608,-0.7670,2.866
317.3700,-0.5188,2.7525,-0.7953,2.912
317.3740,-1.4387,2.9435,-0.5636,3.324
317.3850,-2.2409,2.9120,-0.1853,3.679
317.3890,-2.9902,2.5286,-0.2771,3.926
317.4380,-2.7432,2.1483,-0.6203,3.539
317.4500,-0.6378,1.6889,-4.9253,5.246
317.4520,2.5448,0.7223,-8.5673,8.966
317.4540,3.5675,-0.7230,-5.8017,6.849
317.4560,1.8846,-1.8778,-1.1242,2.888
317.4640,-0.4093,-2.7054,1.6664,3.204
317.4660,-1.5461,-3.3607,0.3548,3.716
317.4760,-1.1485,-2.4302,-1.4914,3.074
317.4790,0.1598,-0.7995,-1.0739,1.348
317.4890,-0.1119,-0.0650,0.6720,0.684
317.5330,-0.8413,0.4636,1.9633,2.186
317.5330,-2.3123,0.0867,2.7033,3.558
317.5340,-2.3031,0.0690,3.6295,4.299
317.5340,-2.0515,0.1978,4.9165,5.331
317.5400,-1.3981,0.4272,5.6019,5.789
317.5510,-1.9946,0.5304,5.2944,5.682
317.5670,-3.7540,0.6866,3.9773,5.512
317.5690,-6.2591,0.1228,3.2902,7.072
317.6180,-7.7574,-0.2837,3.2491,8.415
317.6190,-6.4936,-0.0436,3.8208,7.534
317.6190,-4.1266,-0.1555,4.5675,6.158
317.6200,-3.3336,-0.5706,5.0514,6.079
317.6200,-2.6484,0.2151,5.6777,6.269
317.6360,-2.3452,1.6860,5.1858,5.936
317.6440,-5.0856,1.2572,3.9509,6.561
317.6860,-5.0447,1.4568,2.2520,5.713
317.6870,-4.5044,1.3893,1.2330,4.872
317.6880,-4.5043,1.0411,0.3620,4.637
317.6890,-4.0697,0.3544,-0.7925,4.161
317.6890,-1.4765,-2.4706,-1.0945,3.079
317.7000,7.8742,-9.0084,-0.6950,11.985
317.7160,10.9811,-10.2903,-1.7151,15.147
317.7200,9.4035,-8.8325,-2.3335,13.110
317.7700,7.0603,-6.9234,-1.9219,10.073
317.7810,5.6283,-4.9214,-1.3239,7.593
317.7830,5.0908,-4.4288,-0.4073,6.760
317.7850,4.3993,-4.8038,0.6717,6.548
317.7890,2.7785,-4.5358,0.5321,5.346
317.7930,1.1295,-4.3324,-0.9223,4.571
317.7960,0.0615,-3.5039,-6.6490,7.516
317.8000,-1.4487,-1.8793,-13.1120,13.325
