time,ax,ay,az,aT
47.3580,-5.4762,-1.7315,-19.4306,20.262
47.3600,-6.2187,-0.0533,-18.9827,19.975
47.3640,-5.1666,1.1088,-15.2311,16.122
47.3670,-3.3447,2.1371,-10.1383,10.888
47.3700,-1.0489,2.7898,-6.7801,7.406
47.3990,0.6062,3.7552,-4.0354,5.546
47.4030,1.8755,4.7918,-1.4406,5.344
47.4060,3.1449,4.8639,1.7595,6.053
47.4110,5.2715,5.1644,4.7499,8.776
47.4220,6.6317,5.1387,8.1764,11.715
47.4740,7.6047,5.0355,9.7469,13.349
47.4770,8.2053,4.8117,9.1676,13.211
47.4770,9.6591,4.0771,6.0628,12.111
47.4780,9.7883,1.9072,-0.4996,9.985
47.4780,8.3730,-0.7642,-9.3998,12.611
47.5220,6.1374,-3.0270,-14.3008,15.854
47.5230,3.4194,-4.2483,-11.8956,13.086
47.5240,3.5246,-3.5272,-9.2582,10.516
47.5250,2.8142,-2.1247,-7.1117,7.938
47.5250,1.5049,-0.9292,-5.5245,5.801
47.5320,-0.0957,-0.1556,-3.9633,3.967
47.5410,-2.4954,0.1841,-2.0100,3.210
47.5590,-5.2638,0.1373,0.2951,5.274
47.5620,-7.2923,-0.1183,2.9116,7.853
47.6180,-8.4623,-1.1699,5.1810,9.991
47.6260,-8.4225,-2.7223,6.2472,10.834
47.6310,-5.5232,-3.3724,6.9262,9.479
47.6350,-1.4181,-3.3820,5.9091,6.955
47.6380,0.5568,-3.3640,4.4018,5.568
47.6420,1.0516,-4.5376,3.6080,5.892
47.6440,1.8112,-8.0119,6.0659,10.211
47.6480,3.0754,-17.9294,7.6250,19.725
47.6520,5.9375,-20.6852,-2.0496,21.618
47.6670,10.3801,-9.2569,-13.0308,19.059
47.7260,11.8223,-1.0379,-18.3013,21.812
47.7320,11.6815,1.2788,-17.8000,21.329
47.7340,10.0240,-0.0897,-13.6510,16.936
47.7370,7.7586,-1.8032,-9.7721,12.607
47.7380,6.4310,-3.4265,-5.6367,9.213
47.7400,5.5858,-4.4141,-2.8726,7.677
47.7420,5.3315,-4.1904,-1.2146,6.889
47.7440,5.9535,-2.6711,-0.6990,6.563
47.7720,6.8980,-1.5257,1.4015,7.202
47.7750,8.3538,-0.8271,6.7286,10.758
47.7780,8.3382,-0.5707,8.2424,11.738
47.7810,8.5356,-0.5304,11.1892,14.083
47.7920,9.2567,1.2053,8.6810,12.748
47.8020,8.4020,2.2623,5.1501,10.111
47.8100,7.4356,3.4679,2.7512,8.654
47.8590,5.9702,3.8755,1.6958,7.317
47.8720,3.7563,3.6438,0.4974,5.257
47.8930,2.2703,3.2298,-0.9241,4.055
47.8960,0.8261,2.5298,-3.7282,4.581
47.9020,-0.2659,1.8425,-7.0422,7.284
47.9060,-0.9519,1.0194,-10.7245,10.815
47.9090,0.9067,0.7243,-9.1010,9.175
47.9110,3.1435,0.7844,-4.6963,5.705
47.9130,4.1854,0.3586,-1.7433,4.548
47.9140,3.2328,-0.4810,0.2495,3.278
47.9320,1.7916,-0.9156,0.2773,2.031
47.9330,0.7130,-0.6563,-0.1110,0.975
47.9410,0.3209,-0.2632,0.5196,0.665
47.9850,0.3310,-0.1310,1.8180,1.853
47.9970,-0.8729,-0.4015,3.3405,3.476
48.0030,-3.0098,0.3358,4.9296,5.786
48.0070,-5.5787,2.3983,6.3557,8.790
48.0110,-6.0703,4.0098,6.2333,9.580
48.0150,-5.3554,3.7506,3.5999,7.464
48.0200,-3.7339,2.4904,2.8804,5.333
48.0240,-3.9353,1.1554,4.0019,5.730
48.0360,-5.2433,0.5855,4.6142,7.009
48.0410,-6.5491,0.1349,3.9618,7.655
48.0930,-5.5596,0.8918,4.2434,7.051
48.1040,-3.8778,2.9611,5.6148,7.439
48.1070,-3.9952,3.4911,5.2117,7.437
48.1100,-4.2066,3.4130,3.0207,6.202
48.1120,-4.0377,3.3580,2.8701,5.985
48.1150,-4.0219,1.6187,-2.1276,4.829
48.1190,-1.9116,0.4806,-2.4132,3.116
48.1220,3.8509,-5.1711,-0.5239,6.469
48.1320,4.1361,-5.2731,-0.6561,6.734
48.1410,15.2990,-15.7951,1.4092,22.035
48.1870,11.6212,-18.6889,-1.0183,22.031
48.1880,8.5386,-20.3316,-1.4012,22.096
48.1890,8.5936,-20.3908,-1.5083,22.179
48.1900,2.4445,-12.3699,-0.9384,12.644
48.1900,0.6668,-8.6671,-2.7103,9.105
48.2410,-0.9124,-6.2711,-8.5416,10.636
48.2480,-3.1968,-4.5503,-15.9952,16.934
48.2520,-4.9190,-2.6861,-20.0796,20.847
48.2540,-4.7026,-0.8180,-21.4316,21.957
48.2560,-4.8093,0.9186,-19.3757,19.985
48.2590,-4.4059,1.1943,-14.6481,15.343
48.2660,-2.3258,1.9195,-9.3324,9.807
48.2720,-1.0736,2.4491,-5.2684,5.908
48.2940,0.7044,4.1142,-1.7987,4.545
48.2950,2.5516,4.9259,1.4026,5.722
48.3050,4.8199,5.1981,5.0399,8.698
48.3100,6.6345,5.2531,8.8148,12.219
48.3220,7.8368,5.1899,11.0950,14.541
48.3750,9.1637,5.2390,10.7165,15.042
48.3820,10.9369,5.3918,7.8470,14.500
48.3850,10.9835,5.2902,7.7019,14.420
48.3870,8.9899,1.3098,-6.9299,11.426
48.3900,6.0829,-0.9800,-12.4942,13.931
48.3930,4.6283,-2.3260,-11.8491,12.932
48.3960,3.7179,-2.5331,-9.4169,10.436
48.4190,3.1051,-1.9330,-7.9658,8.765
48.4230,1.8948,-1.3351,-6.7123,7.101
48.4250,0.6281,-0.9859,-5.6797,5.799
48.4300,-1.5368,-1.0461,-3.9650,4.379
48.4410,-4.8406,-1.6448,-0.1901,5.116
48.4580,-6.8372,-2.1058,2.1813,7.479
48.4620,-7.3271,-2.7198,3.5627,8.589
48.5190,-7.0439,-3.9706,5.3487,9.695
48.5330,-4.5124,-4.7534,5.0123,8.251
48.5370,-1.0538,-5.3984,4.1970,6.919
48.5410,1.5795,-6.7330,3.9733,7.976
48.5450,2.6788,-13.0739,3.3565,13.761
48.5490,3.7478,-23.8271,3.4365,24.364
48.5520,5.7123,-21.8802,2.2981,22.730
48.5540,11.3309,-5.1123,-5.9238,13.770
48.5570,11.7873,3.4971,-13.6376,18.362
48.5650,11.7640,5.3573,-15.7368,20.365
48.5700,10.0010,4.1920,-11.9343,16.125
48.5870,6.9202,1.3597,-6.8100,9.804
48.5900,5.5772,-0.6733,-3.7891,6.776
48.6530,4.3509,-3.6243,-1.7149,5.917
48.6610,4.3833,-6.7865,-1.7183,8.260
48.6640,5.8757,-7.4361,-1.1669,9.549
48.6670,7.4234,-5.2675,-0.3764,9.110
48.6690,7.7873,-2.6066,2.5300,8.593
48.6710,7.1574,-0.8073,4.2650,8.371
48.6740,6.5638,1.0507,5.1088,8.384
48.6760,6.7284,2.3582,5.4293,8.962
48.6850,6.5350,3.4186,5.5735,9.244
48.6910,5.2989,3.9555,4.0691,7.764
48.7030,4.4290,4.1235,2.6124,6.591
48.7100,3.7194,3.9398,1.2126,5.552
48.7610,2.3208,3.1902,0.2200,3.951
48.7710,1.0151,2.7370,-1.1373,3.133
48.7740,-0.5077,2.1874,-2.1370,3.100
48.7760,-1.6579,1.5442,-2.7070,3.530
48.7780,-2.3346,0.6926,-3.1424,3.976
48.7800,-0.5184,0.3084,-5.2918,5.326
48.7840,5.0137,-0.0996,-11.6289,12.664
48.7980,7.3751,-0.6299,-8.4983,11.270
48.8510,7.4973,-1.4839,-3.0929,8.245
48.8520,5.0203,-2.2738,-0.0556,5.512
48.8530,2.1180,-2.3209,-0.5742,3.194
48.8530,1.1640,-1.0481,-0.8208,1.768
48.8690,1.4230,0.1735,0.1454,1.441
48.8710,1.6593,0.6698,1.1287,2.116
48.8720,0.3087,0.3389,2.1708,2.219
48.8730,-3.1489,1.0749,3.3364,4.712
48.8820,-4.1608,3.2532,6.2419,8.177
48.8900,-3.8665,5.1820,8.0178,10.300
48.9280,-3.7951,5.0781,6.9077,9.376
48.9290,-3.7318,3.6464,5.6867,7.718
48.9290,-4.3145,2.4333,5.4669,7.377
48.9300,-5.2412,1.7816,5.6892,7.938
48.9420,-5.7091,1.9069,6.3089,8.720
48.9710,-5.4363,2.7537,5.9603,8.524
48.9750,-4.8743,3.3560,4.4586,7.410
48.9760,-5.4081,2.5632,3.6262,6.998
48.9810,-5.3993,0.5111,2.5270,5.983
49.0100,-4.5008,-1.4703,-0.0501,4.735
49.0100,-3.0201,-3.0535,-1.7172,4.625
49.0110,4.6804,-10.0901,-1.3302,11.202
49.0210,12.2548,-15.4060,0.4629,19.691
49.0300,12.3274,-17.5956,-0.6303,21.493
49.0730,7.3720,-16.9784,-4.5739,19.067
49.0790,4.4413,-13.7288,-5.5534,15.461
49.0810,3.5951,-10.5721,-4.7278,12.126
49.0850,1.8538,-7.8224,-3.4968,8.767
49.0870,-0.3619,-5.9320,-2.9932,6.654
49.0910,-2.3592,-4.8704,-5.4318,7.668
49.1170,-4.3966,-3.6633,-12.6851,13.916
49.1180,-6.0254,-2.5217,-17.0185,18.229
49.1660,-4.4789,-0.7125,-18.1011,18.661
49.1670,-2.2074,0.9608,-17.0737,17.243
49.1680,-0.1845,1.8581,-13.5038,13.632
49.1680,0.5075,2.6647,-9.6017,9.978
49.1690,0.8517,3.0026,-6.0334,6.793
49.1750,2.0819,4.4914,-2.4288,5.514
49.1860,2.3931,6.0630,1.7036,6.737
49.1940,2.9038,6.4666,4.8711,8.601
49.2130,3.8744,6.4131,8.1683,11.084
49.2170,5.4106,6.3652,10.4100,13.348
49.2680,7.1953,5.9473,10.4969,14.047
49.2720,8.2633,5.1011,8.4857,12.896
49.2760,9.3847,3.5165,5.1291,11.258
49.2800,9.5623,0.8077,-0.3893,9.604
49.2870,7.0780,-2.7120,-10.8431,13.230
49.2920,3.8900,-5.5250,-16.0662,17.429
49.2960,2.2042,-6.5799,-12.6241,14.406
49.3000,2.6546,-4.7698,-9.4839,10.943
49.3050,1.9173,-2.5512,-6.3236,7.083
49.3220,0.7837,-0.9829,-4.1369,4.324
49.3230,-1.0868,0.1907,-2.4338,2.672
49.3300,-1.2157,0.3654,-2.1958,2.536
49.3780,-5.6261,0.9142,-0.1131,5.701
49.3900,-7.5019,0.0839,0.9674,7.564
49.3940,-9.0705,-1.9813,2.8074,9.700
49.3970,-9.1012,-1.8765,3.0753,9.788
49.4000,-7.9301,-5.3759,5.9155,11.260
49.4040,-3.4499,-5.0726,4.2942,7.488
49.4090,-0.0886,-5.1485,2.3412,5.657
49.4130,-0.0484,-5.1311,2.4612,5.691
49.4280,2.5322,-18.1078,5.1877,19.006
49.4320,3.0418,-26.8948,8.0871,28.249
49.4830,13.6545,-11.0270,-6.0800,18.574
49.4860,14.1312,1.5478,-15.4365,20.985
49.4870,13.8784,6.1900,-17.4663,23.152
49.4880,12.2357,5.3616,-13.9642,19.325
49.4890,8.8805,2.2304,-9.8667,13.461
49.4900,6.2883,-0.4711,-6.3082,8.920
49.5280,4.7595,-1.9411,-3.1176,6.012
49.5280,2.5400,-3.5192,0.7185,4.399
49.5290,2.4234,-3.4165,0.9551,4.296
49.5750,4.1066,-2.5311,4.5683,6.644
49.5790,5.1384,-1.0642,7.0033,8.751
49.5880,5.0506,-0.2165,6.0218,7.862
49.5980,5.2689,-0.0377,8.1932,9.741
49.6110,6.9724,1.2212,9.8247,12.109
49.6170,7.9642,3.1019,5.9846,10.434
49.6210,7.0335,4.0791,2.1826,8.419
49.6260,5.3800,4.5089,0.7616,7.061
49.6270,3.3402,4.2793,-0.5085,5.452
49.6300,2.4769,3.9608,-2.9354,5.517
49.6320,1.4361,3.1013,-4.9571,6.021
49.6420,-0.0517,1.9300,-6.9549,7.218
49.6560,0.8075,0.6787,-10.1714,10.226
49.6610,2.4469,0.7391,-6.5299,7.012
49.7420,4.0365,0.8557,-2.2365,4.693
49.7560,3.9097,0.1945,0.1159,3.916
49.7580,1.9311,-0.9881,1.2610,2.509
49.7610,0.0284,-1.3583,1.1320,1.768
49.7640,-1.0609,-1.3237,0.5244,1.776
49.7670,-1.0332,-0.9495,0.4139,1.463
49.7730,-1.1765,-0.5982,1.0677,1.698
49.7740,-0.9790,-0.1505,2.2030,2.415
49.7750,-3.0801,0.1326,4.0632,5.100
49.7760,-4.1899,1.0981,5.2968,6.842
49.7760,-3.9756,2.4109,5.5132,7.212
49.7810,-2.8344,3.0804,5.0290,6.543
49.7900,-2.1928,2.6969,4.7011,5.847
49.8570,-1.8187,2.1696,4.3905,5.224
49.8640,-3.2887,1.4206,3.9799,5.355
49.8680,-5.3601,0.6744,3.3007,6.331
49.8730,-6.1672,0.5262,2.6791,6.745
49.8910,-4.6490,1.7870,3.4458,6.056
49.8910,-3.2558,3.2361,5.1667,6.911
49.8920,-3.2358,4.0191,5.7365,7.716
49.8930,-3.2673,4.1780,4.0780,6.690
49.8930,-3.6621,3.8529,1.6901,5.578
49.8940,-3.5803,2.9492,-0.2800,4.647
49.9040,-2.1323,1.8856,-2.1638,3.576
49.9110,1.0619,-0.6371,-1.7308,2.128
49.9720,8.5900,-7.2958,1.1851,11.332
49.9770,12.4307,-11.8300,2.7041,17.372
49.9790,10.5437,-15.7556,1.7734,19.041
49.9810,8.8469,-18.9422,-1.0794,20.934
49.9830,7.5061,-19.0354,-2.1265,20.572
49.9860,5.5904,-14.3956,-1.8148,15.549
49.9890,2.9888,-8.9582,-2.2575,9.710
49.9910,1.0435,-6.4576,-3.8929,7.612
50.0040,-0.6551,-4.9041,-7.8212,9.255
50.0100,-1.9099,-3.4323,-13.2576,13.827
50.0500,-4.2156,-2.5822,-15.8769,16.629
50.0520,-4.5121,-0.7068,-16.7151,17.328
50.0530,-5.5773,0.3119,-15.3178,16.305
50.0540,-4.7304,0.8753,-11.3238,12.303
50.0610,-2.6047,1.4551,-7.7722,8.325
50.1050,0.8609,2.4259,-5.6493,6.208
50.1160,1.7450,3.0587,-2.3374,4.227
50.1200,2.2832,3.9079,1.3301,4.717
50.1240,3.5680,4.4689,3.6223,6.769
50.1280,5.5454,4.9130,6.5367,9.880
50.1320,7.5409,5.2358,8.2039,12.312
50.1350,8.9079,5.2717,7.4488,12.752
50.1430,9.4215,4.7352,5.2261,11.769
50.1500,9.9986,3.3477,0.5029,10.556
50.1630,9.1405,1.4955,-5.1829,10.614
50.2250,7.5021,-0.4410,-10.5222,12.930
50.2330,6.6068,-1.6584,-11.2968,13.192
50.2400,4.9157,-2.4990,-8.6412,10.251
50.2450,4.2161,-1.9917,-5.7320,7.389
50.2480,3.5928,-1.1343,-3.9608,5.466
50.2500,2.4498,-0.2689,-2.8881,3.797
50.2520,0.6706,0.3896,-2.0289,2.172
50.2530,-1.3932,0.4554,-1.5465,2.131
50.2540,-3.6451,0.1541,-0.7318,3.721
50.2610,-5.5106,-0.5215,0.1742,5.538
50.2740,-6.9647,-1.5529,1.8740,7.378
50.2810,-6.9803,-2.6531,2.6978,7.940
50.3390,-6.4296,-3.8275,3.8617,8.420
50.3460,-4.8353,-4.2749,4.0702,7.630
50.3490,-0.8135,-4.3401,4.2673,6.141
50.3530,2.4686,-5.1927,3.7351,6.856
50.3560,2.6705,-11.7284,4.7994,12.951
50.3590,1.1098,-25.7613,8.0096,27.001
50.3620,7.9268,-21.7588,3.2413,23.383
50.3650,13.4573,-4.8822,-6.8422,15.867
50.3730,13.3207,3.0986,-11.1310,17.634
50.3810,12.3976,6.2097,-12.1521,18.437
50.3930,10.8571,6.0023,-12.3213,17.485
50.4010,7.8712,3.4805,-10.8003,13.810
50.4570,6.0056,1.0474,-7.4602,9.634
50.4650,4.8581,-1.7097,-3.7656,6.380
50.4680,4.1332,-4.1693,-2.0878,6.231
50.4730,3.7470,-5.3810,-0.4658,6.574
50.4750,4.4791,-4.1464,2.4768,6.587
50.4770,5.2126,-2.2350,7.2842,9.232
50.4780,5.7263,-0.8646,6.9363,9.036
50.4860,6.0059,-0.0061,8.3654,10.298
50.4900,6.5132,1.3485,9.0168,11.205
50.5010,6.2685,3.3841,5.7770,9.172
50.5110,5.8777,4.1093,2.5849,7.623
50.5600,4.7680,4.2439,-0.1393,6.385
50.5640,3.9163,4.2560,-1.3862,5.947
50.5660,2.3938,3.8131,-2.1737,4.999
50.5670,1.7011,3.2695,-2.8968,4.688
50.5680,0.5477,2.2767,-2.9604,3.775
50.6070,0.2434,1.4767,-2.4245,2.849
50.6110,0.7177,0.8107,-2.1314,2.391
50.6130,2.2486,0.2538,-3.5352,4.197
50.6160,3.6822,-0.5654,-3.6529,5.218
50.6210,3.9227,-1.5974,-2.4146,4.875
50.6250,2.1101,-2.0539,-0.3063,2.961
50.6300,1.3265,-1.3891,1.0936,2.210
50.6460,0.4640,-0.5949,1.1883,1.408
50.6500,0.2853,0.1336,2.3810,2.402
50.7110,-0.7617,0.3820,2.8705,2.994
50.7270,-1.5530,0.4281,3.3988,3.761
50.7310,-2.1206,1.2026,3.6528,4.392
50.7340,-3.1848,2.0249,4.9974,6.262
50.7390,-3.2727,2.0350,5.0380,6.343
50.7450,-4.0578,3.9042,6.4972,8.598
50.7480,-4.9196,3.1903,4.6051,7.456
50.7500,-4.9169,2.1631,4.3832,6.933
50.7520,-5.4942,1.6083,4.2254,7.115
50.7530,-5.6354,1.3794,4.4475,7.310
50.7620,-5.1510,1.8092,5.4192,7.692
50.7750,-3.9653,2.9429,5.3128,7.253
50.7810,-3.8454,3.1970,3.7948,6.278
50.8470,-4.0013,2.5929,2.2152,5.257
50.8610,-3.9018,1.1225,0.2970,4.071
50.8650,-2.3625,-0.8352,-1.5425,2.943
50.8660,0.2285,-3.6967,-1.8931,4.160
50.8690,8.4415,-10.0308,0.9738,13.146
50.8800,13.8564,-13.3132,2.7941,19.418
50.8810,11.3839,-15.2432,0.2649,19.027
50.8830,8.7352,-15.2487,-3.0291,17.833
50.8840,6.8161,-13.5636,-3.1061,15.494
50.8850,5.8097,-10.6818,-2.0687,12.334
50.8960,3.7292,-7.1348,-0.7489,8.085
50.9010,2.4287,-4.6203,-1.1343,5.342
50.9550,0.8245,-3.5489,-5.5747,6.660
50.9630,-1.6487,-2.6300,-14.3777,14.709
50.9660,-3.3716,-1.4634,-19.2066,19.555
50.9680,-4.4509,-0.0903,-17.3658,17.927
50.9720,-4.8100,0.5788,-13.7720,14.599
50.9750,-3.1898,1.4381,-8.6651,9.345
50.9770,-1.3819,2.2470,-5.1436,5.781
51.0100,0.2963,3.2418,-2.5088,4.110
51.0150,2.0796,4.1882,0.0639,4.677
51.0220,3.6059,4.7995,3.3527,6.876
51.0280,4.8355,4.7411,6.1589,9.154
51.0320,6.8066,4.4090,8.2689,11.582
51.0360,7.9540,3.9278,8.9029,12.568
51.0430,8.6475,3.5778,6.9683,11.668
51.0530,9.4579,2.8152,2.3093,10.135
51.0640,8.5039,0.7402,-5.9999,10.434
51.0700,7.0599,-1.1684,-12.1448,14.096
51.1320,4.2799,-2.4982,-11.7696,12.770
51.1330,2.1826,-2.4631,-9.0079,9.590
51.1340,1.9695,-1.0265,-6.4506,6.822
51.1350,1.4512,0.4170,-5.2483,5.461
51.1360,0.2555,1.6158,-4.4631,4.753
51.1370,-1.8867,2.0504,-3.8638,4.764
51.1440,-3.5513,2.1893,-2.3189,4.773
51.1540,-6.1105,1.9194,0.8886,6.466
51.1730,-6.1908,0.9501,2.3983,6.707
51.1830,-6.2252,1.0655,2.6608,6.853
51.1860,-4.1079,-2.6930,4.6491,6.763
51.2270,-2.7262,-4.7044,5.4373,7.689
51.2320,0.4814,-5.8290,5.6575,8.137
51.2350,3.4213,-7.0697,5.0646,9.345
51.2380,3.5026,-11.5590,5.5961,13.311
51.2420,0.9858,-23.5826,13.4161,27.150
51.2470,7.5947,-22.5721,6.8101,24.770
51.2540,12.3800,-9.0956,-5.7258,16.394
51.2650,11.7520,-1.3370,-11.0814,16.208
51.2850,10.9939,2.5413,-13.7796,17.810
51.2910,10.9253,3.9565,-15.3663,19.265
51.2920,9.8238,3.2918,-14.9240,18.168
51.3530,8.4703,1.7168,-11.5838,14.453
51.3550,6.8749,-0.8769,-6.8932,9.775
51.3580,6.3708,-3.0615,-3.0763,7.709
51.3610,6.0350,-4.2430,-0.1386,7.379
51.3630,6.0389,-3.7162,2.8068,7.626
51.3650,6.2079,-2.7302,7.9423,10.444
51.3660,6.8048,-1.8437,7.3874,10.212
51.3730,7.5049,-0.6338,7.2906,10.482
51.3820,8.4241,0.7684,9.8473,12.982
51.3920,8.3560,2.4651,6.0796,10.624
51.4010,6.6686,3.0496,2.4395,7.728
51.4450,4.8448,3.1149,0.2577,5.765
51.4460,3.8550,3.2617,-0.6450,5.091
51.4460,3.1892,3.0920,-2.4805,5.088
51.4470,2.7005,2.5881,-3.5429,5.152
51.4500,1.2004,1.6821,-4.9637,5.377
51.4620,0.9074,0.8040,-6.6474,6.757
51.4720,1.7846,0.5665,-6.3265,6.598
51.4810,2.7923,0.6623,-4.0540,4.967
51.4940,3.3126,0.0757,-1.1740,3.515
51.5030,2.7567,-0.6489,0.4907,2.874
51.5480,0.7538,-1.1708,1.7774,2.258
51.5480,-0.0949,-0.6629,1.9923,2.102
51.5490,-0.7467,-0.1100,1.2074,1.424
51.5490,0.2594,0.1323,0.7908,0.843
51.5500,-0.2813,-0.1425,1.2457,1.285
51.5630,-1.6631,-0.1251,2.6423,3.125
51.5740,-3.3657,0.8536,3.9594,5.266
51.5870,-4.9325,2.1993,5.9029,8.001
51.5930,-4.9217,3.2210,5.1597,7.824
51.6010,-3.9634,3.2412,4.1220,6.573
51.6380,-2.8231,2.6670,4.2370,5.748
51.6390,-3.3980,1.9018,4.1684,5.704
51.6390,-4.6513,1.5161,3.4301,5.975
51.6410,-4.9764,1.4319,2.7238,5.851
51.6500,-3.8620,2.4584,3.5469,5.791
51.6630,-2.7190,3.7526,5.2690,7.017
51.6710,-2.9762,3.9530,5.0235,7.051
51.6950,-3.2731,3.4765,2.8907,5.582
51.7030,-3.2499,3.0971,0.5011,4.517
51.7100,-3.1467,2.1227,-1.3999,4.046
51.7650,-1.8301,0.9025,-2.1091,2.935
51.7660,2.7287,-3.2074,-1.1932,4.377
51.7660,11.2541,-9.9488,1.8516,15.135
51.7670,16.2672,-14.5699,3.2867,22.084
51.7680,13.1495,-17.2656,1.5185,21.756
51.7680,8.6357,-19.8429,-0.3572,21.644
51.7700,4.8265,-19.4776,-0.0719,20.067
51.7880,3.0329,-14.1883,-0.8677,14.535
51.7960,1.2368,-9.9190,-1.9696,10.188
51.8390,-1.1175,-7.3451,-7.6880,10.691
51.8430,-3.0080,-4.6851,-15.9810,16.923
51.8440,-5.5157,-2.7959,-20.9606,21.854
51.8450,-6.4675,-0.5596,-22.5724,23.487
51.8540,-6.9102,1.0908,-20.3115,21.483
51.8550,-4.3351,1.8107,-15.4655,16.163
51.8840,-2.3635,1.9088,-10.1173,10.564
51.8850,-0.0272,2.2792,-5.5541,6.004
51.8850,2.5469,3.2470,-1.1907,4.295
51.8930,4.0115,3.9067,2.6697,6.203
51.9010,5.4293,4.2331,5.7722,8.984
51.9170,6.7075,4.5985,9.3231,12.372
51.9220,7.6590,4.6588,10.8212,14.052
51.9730,8.9572,5.1081,9.5677,14.066
51.9820,10.3127,5.1850,6.2738,13.138
51.9860,10.5616,3.5892,0.7164,11.178
51.9890,8.8096,1.4930,-6.3590,10.967
51.9940,7.0225,-0.2896,-12.7419,14.552
51.9980,4.3273,-1.5915,-12.1031,12.952
52.0010,3.5854,-1.7111,-10.2447,10.988
52.0050,2.9047,-0.9834,-7.9885,8.557
52.0160,1.2756,-0.4648,-5.7872,5.944
52.0210,-0.2594,-0.1643,-4.2685,4.280
52.0700,-2.5243,-0.6396,-2.3838,3.530
52.0710,-5.0110,-1.5938,-0.9601,5.345
52.0740,-6.6134,-2.9479,1.2433,7.347
52.0790,-6.9485,-3.7464,3.5665,8.662
52.0870,-7.2047,-5.2668,6.7717,11.203
52.0910,-4.9209,-5.5906,6.2916,9.750
52.0960,-0.8860,-4.3590,4.2689,6.165
52.1050,0.7017,-3.3199,3.2983,4.732
52.1220,2.3918,-3.0207,1.9178,4.304
52.1230,2.9410,-7.8305,4.0379,9.288
52.1300,2.3497,-18.3299,5.7765,19.362
52.1760,5.8345,-21.9888,-3.6821,23.046
52.1820,11.1835,-10.5907,-10.9441,18.895
52.1850,12.8610,-1.4771,-16.0296,20.604
52.1880,13.6485,1.5992,-16.5278,21.494
52.1900,12.0403,1.8611,-13.5170,18.197
52.1940,9.4736,0.2511,-9.8595,13.676
52.2200,7.4711,-1.7684,-6.0559,9.778
52.2210,6.6371,-2.9992,-3.6391,8.142
52.2210,5.3371,-4.0540,-1.5784,6.886
52.2790,4.9498,-3.4998,0.0267,6.062
52.2990,6.2444,-2.1681,4.0334,7.743
52.3040,7.8017,-1.4258,8.5406,11.655
52.3090,7.6419,-1.1433,6.9601,10.399
52.3130,8.4190,-1.0212,10.2220,13.282
52.3170,10.5419,0.9468,7.1874,12.794
52.3210,9.9809,2.4474,1.5639,10.395
52.3250,9.9008,2.4428,1.4442,10.299
52.3300,6.3094,3.4362,-1.8468,7.418
52.3320,4.1835,2.9105,-3.3543,6.101
52.3330,3.0403,2.2265,-4.3487,5.754
52.3450,1.9298,1.6600,-5.1387,5.735
52.3500,1.1601,1.2949,-5.1998,5.483
52.4150,0.9512,0.7343,-5.7222,5.847
52.4340,1.4566,0.3183,-5.1499,5.361
52.4390,2.4113,-0.2258,-3.6452,4.376
52.4440,3.0925,-0.8206,-2.2920,3.936
52.4480,1.9850,-1.5813,-0.5993,2.608
52.4510,0.5654,-1.5228,1.1170,1.971
52.4550,-0.0103,-0.4972,1.6462,1.720
52.4590,-0.4050,0.7258,2.1714,2.325
52.4620,-0.9949,1.0177,2.1381,2.568
52.4660,-2.5125,0.9076,1.4130,3.022
52.4700,-3.8542,0.7055,1.7312,4.284
52.4720,-4.7719,1.4882,2.5161,5.596
52.4810,-4.2616,2.6852,2.7420,5.735
52.4990,-4.1672,3.1795,2.9853,6.032
52.5010,-3.2042,3.0330,3.0734,5.377
52.5680,-3.2921,2.0728,3.2139,5.046
52.5750,-3.9937,0.7760,3.2418,5.202
52.5790,-4.7453,-0.2471,2.8833,5.558
52.5810,-4.7555,-0.0603,2.4348,5.343
52.5830,-2.8049,2.2833,3.2980,4.895
52.5840,-2.0268,3.8544,4.4390,6.218
52.5860,-2.6504,4.3148,3.9144,6.400
52.5870,-3.4343,4.4186,1.7556,5.865
52.5970,-4.2354,4.5027,-0.8567,6.241
52.6010,-4.0289,4.0693,-2.4944,6.246
52.6110,-0.4184,0.9116,-2.6145,2.800
52.6210,8.0342,-5.7885,-0.5545,9.918
52.6660,12.4713,-14.1764,1.1352,18.915
52.6670,13.1704,-19.4228,-0.8087,23.481
52.6690,10.1709,-23.5904,-3.8292,25.973
52.6790,7.4913,-22.3356,-2.8886,23.735
52.6870,3.4586,-16.5626,-1.7429,17.009
52.6900,0.1379,-11.2915,-2.0915,11.484
52.6960,-1.8384,-6.9522,-3.6563,8.067
52.7030,-2.7154,-4.1016,-9.8210,10.984
52.7110,-4.3476,-2.0026,-16.0217,16.721
52.7210,-6.4069,-0.7458,-19.7139,20.742
52.7790,-7.7939,-1.4422,-19.9543,21.471
52.7880,-6.6006,-0.7304,-17.9275,19.118
52.7920,-2.3748,0.6278,-13.4891,13.711
52.7940,0.6693,1.5268,-7.5899,7.771
52.7970,3.1499,2.2009,-3.1197,4.950
52.7990,5.0498,2.4367,1.3068,5.757
52.8020,5.9122,2.7269,4.4569,7.890
52.8040,6.3397,4.2418,7.7012,10.839
52.8110,6.5478,4.7627,7.9313,11.334
52.8210,7.5548,5.1071,6.9651,11.475
52.8310,8.5034,5.0792,4.8491,11.028
