time,ax,ay,az,aT
270.6760,-2.2100,1.0703,1.6292,2.947
270.6850,-2.1213,3.6492,1.1544,4.376
270.6960,-4.0339,3.0743,-5.0775,7.177
270.7340,-5.4614,2.0096,-7.4890,9.484
270.7350,-5.6475,1.7452,-6.9827,9.149
270.7360,-4.2609,2.3419,-5.2201,7.134
270.7370,-2.1957,2.9911,-3.4161,5.044
270.7450,-0.7268,2.2064,-0.7998,2.457
270.7590,-0.0003,1.3748,0.1103,1.379
270.7650,0.6064,0.5868,-1.4938,1.716
270.8140,-0.0719,-0.5639,-3.1271,3.178
270.8200,-1.5222,-1.3761,-3.7900,4.310
270.8260,-1.9548,-1.4475,-3.8154,4.525
270.8300,-1.4099,-1.8379,-4.2316,4.824
270.8330,-0.4337,-2.4147,-5.4581,5.984
270.8350,0.5425,-2.6129,-7.3176,7.789
270.8400,0.8829,-2.7184,-7.9949,8.490
270.8480,1.0404,-2.6174,-6.4301,7.020
270.8590,0.6703,-2.3539,-4.8350,5.419
270.8660,-1.6215,-2.9852,-3.3223,4.752
270.8850,-4.6733,-4.1445,-2.2710,6.646
270.8900,-8.6397,-5.1387,-1.8418,10.220
270.9530,-11.0986,-5.0849,-2.7650,12.517
270.9590,-12.7094,-4.5087,-4.3324,14.164
270.9610,-13.1516,-4.5404,-6.0833,15.185
270.9630,-12.6777,-5.5216,-7.6139,15.786
270.9660,-11.6964,-7.0008,-6.2152,14.981
270.9680,-10.2062,-8.0969,-3.1885,13.412
270.9700,-7.8238,-9.0133,-2.8080,12.261
270.9730,-2.5403,-8.2908,-8.2218,11.949
270.9850,3.3869,-7.7559,-12.1209,14.783
270.9860,6.6515,-7.2243,-4.1501,10.661
270.9970,6.9975,-7.0687,5.0859,11.171
271.0080,7.3826,-7.1011,6.3735,12.064
271.0150,7.2874,-8.2411,6.4237,12.739
271.0500,9.2080,-10.3547,4.7799,14.658
271.0510,11.0663,-12.2511,2.9864,16.777
271.0510,11.1308,-11.2045,-0.3379,15.797
271.0650,9.3835,-6.6629,-1.4062,11.594
271.0680,5.1679,-3.6384,-1.8261,6.579
271.1140,4.3054,-0.8020,-1.6685,4.687
271.1140,3.1410,0.3574,1.9525,3.716
271.1150,-1.3934,-1.4935,11.5947,11.773
271.1160,-0.0734,0.4535,5.0678,5.089
271.1160,1.3441,2.8904,3.6307,4.831
271.1590,2.5765,4.2096,5.9591,7.738
271.1590,2.5627,5.0580,7.8628,9.694
271.1600,1.8721,5.6248,7.4527,9.523
271.1610,0.5516,6.0126,6.4658,8.847
271.1670,-0.3793,6.2392,5.8769,8.580
271.1780,-0.4925,5.8828,5.7772,8.260
271.1860,0.2923,5.5150,6.3230,8.395
271.2100,1.4368,5.1246,6.8146,8.647
271.2130,3.3860,5.0474,7.0669,9.321
271.2160,5.2111,5.5875,7.3782,10.621
271.2620,6.1141,6.2774,8.0683,11.912
271.2630,5.4683,6.9122,8.8049,12.458
271.2630,4.0760,7.0484,8.3740,11.680
271.2630,2.5231,6.9174,7.3175,10.381
271.2650,1.5040,6.9399,6.4976,9.625
271.2770,1.4556,7.4061,4.9038,9.001
271.2860,1.2163,7.6875,2.5468,8.189
271.3040,0.1125,7.1691,-1.7770,7.387
271.3100,-2.9214,4.4430,-7.2846,9.019
271.3200,-5.7721,1.2715,-10.9952,12.483
271.3760,-7.4138,-2.8740,-16.0221,17.887
271.3800,-6.0293,-6.9321,-9.7601,13.404
271.3830,-2.2491,-10.0465,-2.5898,10.616
271.3850,0.4614,-11.7086,-2.2155,11.925
271.3870,1.0418,-11.7485,-6.7513,13.590
271.3910,0.0594,-8.1839,-7.8569,11.345
271.3940,4.4104,-2.5965,-0.0748,5.118
271.3980,12.2678,-1.5259,8.1546,14.810
271.4120,19.5697,-5.6400,10.4253,22.880
271.4160,15.1027,-12.2553,8.1915,21.104
271.4660,5.8238,-12.1469,3.0463,13.811
271.4670,5.0515,-4.8690,3.6099,7.890
271.4670,2.2180,-0.2929,2.2798,3.194
271.4680,1.7803,2.1101,3.9247,4.798
271.4690,2.7432,4.7596,2.0200,5.853
271.5080,3.1595,6.0188,5.2629,8.597
271.5090,1.5626,6.0651,4.9571,7.987
271.5090,0.4935,5.3234,3.1677,6.214
271.5100,0.8871,5.3091,2.5409,5.952
271.5470,1.8795,5.1574,3.1496,6.329
271.5480,2.0791,3.2097,4.2395,5.709
271.5490,2.1837,0.5833,5.0359,5.520
271.5500,0.7658,-1.9824,7.5378,7.832
271.5600,-2.8560,-5.6909,11.8422,13.445
271.5650,-2.4440,-7.8828,10.6544,13.477
271.6050,-2.0350,-6.3256,7.5510,10.058
271.6060,-2.1363,-3.8305,4.8086,6.508
271.6060,-1.8984,-0.4244,3.7736,4.245
271.6070,-2.5089,1.9604,3.4578,4.700
271.6160,-3.0172,3.6540,6.2421,7.837
271.6420,-4.1794,3.6410,3.6619,6.643
271.6430,-5.2781,1.9445,-2.5027,6.157
271.6440,-5.3831,0.4846,-6.8200,8.702
271.6580,-3.5229,-0.3277,-8.8428,9.524
271.6640,-1.0496,-0.5132,-9.0123,9.088
271.6760,0.6032,-0.7162,-6.6534,6.719
271.6850,0.8130,-0.5997,-3.4981,3.641
271.7190,0.1160,0.0005,-0.6174,0.628
271.7200,-0.9298,0.0945,-0.0323,0.935
271.7210,-1.6469,-0.5880,-0.8902,1.962
271.7260,-2.1348,-0.9900,-2.3176,3.303
271.7370,-2.0866,-1.2875,-3.8617,4.574
271.7490,-1.5823,-1.6245,-4.9347,5.431
271.7670,-1.0093,-2.0048,-6.0078,6.413
271.7740,-0.3433,-1.9888,-6.8188,7.111
271.7820,0.1942,-1.5133,-6.4423,6.621
271.8010,-0.3173,-1.6955,-5.1519,5.433
271.8050,-1.6369,-2.4415,-3.9404,4.916
271.8080,-3.0994,-3.7919,-4.3063,6.521
271.8760,-3.1576,-3.8055,-4.2771,6.538
271.8810,-6.9677,-5.3780,-5.8062,10.544
271.8830,-8.2699,-4.5451,-5.8686,11.113
271.8850,-9.2820,-3.6460,-5.1988,11.246
271.8880,-10.4248,-3.9162,-4.6808,12.080
271.8910,-11.6736,-5.7794,-4.4730,13.773
271.8940,-11.6907,-7.2316,-2.9047,14.050
271.8960,-9.4144,-7.6134,-1.5908,12.212
271.9000,-6.6404,-7.5257,-2.7156,10.397
271.9070,-2.1701,-7.3810,-8.4191,11.405
271.9160,3.6331,-7.1642,-13.1952,15.448
271.9290,7.1134,-7.7563,-2.8014,10.891
271.9360,8.5055,-7.5538,3.2941,11.843
271.9910,8.1918,-7.3829,6.5857,12.845
271.9920,9.5134,-8.7363,7.1917,14.783
271.9920,11.3341,-10.5175,3.7432,15.909
272.0120,11.8907,-10.5711,-0.5206,15.919
272.0150,10.2426,-8.0616,-5.8114,14.271
272.0190,8.7949,-4.0992,1.2431,9.783
272.0220,3.2388,-1.8111,7.1216,8.030
272.0250,1.0410,-0.8911,7.7038,7.825
272.0280,-1.1532,-1.3629,7.9519,8.150
272.0370,-3.7076,-1.1712,3.9670,5.555
272.0450,-3.1740,-0.2640,0.4952,3.223
272.0560,-0.1572,1.6318,3.4164,3.789
272.0980,1.5576,3.4960,6.7864,7.791
272.0990,2.7414,4.5557,7.9987,9.605
272.0990,3.0669,5.2289,7.9789,10.020
272.1000,1.9699,5.1032,7.4784,9.266
272.1050,0.1991,4.6911,6.3069,7.863
272.1480,0.0356,4.6246,6.0060,7.580
272.1520,0.4744,4.7053,6.6715,8.178
272.1540,1.8901,5.1214,7.4392,9.227
272.1560,4.2602,5.9834,8.2526,11.048
272.1590,5.9969,7.1414,8.7304,12.774
272.1650,6.9494,8.1480,9.1213,14.067
272.1830,6.4937,8.8921,9.0686,14.265
272.1850,5.0902,9.2823,8.2115,13.398
272.2310,3.4209,9.4091,7.3138,12.399
272.2310,2.9273,9.7554,5.9333,11.787
272.2320,3.0906,9.7657,4.1274,11.043
272.2320,2.2474,8.4944,1.8096,8.971
272.2360,-0.1827,5.6236,-2.7625,6.268
272.2480,-2.2768,2.3633,-6.1036,6.930
272.2580,-1.9783,-1.4867,-13.5736,13.797
272.2830,-3.9340,-7.2352,-16.7125,18.632
272.2880,-1.9593,-13.8880,-8.5802,16.442
272.2920,1.9937,-18.3433,-5.7641,19.331
272.3320,2.2077,-19.4062,-7.8681,21.057
272.3360,1.1921,-13.3203,-9.3787,16.334
272.3390,7.1072,-11.2714,-2.7327,13.602
272.3420,13.9395,-14.2738,1.6436,20.019
272.3440,8.7820,-15.0564,-1.6017,17.504
272.3470,3.5120,-6.4178,7.2313,10.287
272.3770,5.1844,2.6351,10.7483,12.221
272.3780,3.3243,5.1282,8.0093,10.075
272.3790,1.9747,6.9323,4.5130,8.504
272.4120,1.2502,7.7415,3.2015,8.470
272.4130,1.3011,8.4194,3.6372,9.263
272.4130,2.5670,8.3298,5.0870,10.092
272.4160,4.0526,7.0363,6.6029,10.466
272.4280,4.7853,5.4267,6.2232,9.543
272.4380,4.3110,3.6558,9.4525,11.014
272.4730,4.6487,1.5248,10.1859,11.300
272.4740,3.6692,-0.9880,11.7487,12.348
272.4750,2.3149,-3.4082,12.7648,13.413
272.4760,2.2757,-4.0115,12.5739,13.393
272.4850,3.3656,-2.7553,8.6700,9.700
272.4960,3.9009,-2.0595,5.5674,7.103
272.5050,2.0093,-1.9309,3.4004,4.396
272.5160,-0.1586,-1.4220,2.2297,2.649
272.5520,-1.6732,-0.1285,1.6706,2.368
272.5540,-2.5100,0.5747,1.4995,2.980
272.5540,-2.5427,0.5774,5.2881,5.896
272.5550,-4.7289,-1.5383,2.0570,5.381
272.5650,-9.4960,-4.2511,-4.6391,11.392
272.5790,-10.6451,-3.8183,-9.0068,14.458
272.5850,-8.4076,-1.4215,-11.6122,14.407
272.6220,-6.2517,0.1768,-10.9483,12.609
272.6230,-4.6538,0.0260,-7.1808,8.557
272.6240,-2.7448,-0.5191,-2.8583,3.997
272.6300,-0.5196,-0.6662,-0.0397,0.846
272.6380,1.0753,-0.4775,-0.9397,1.506
272.6500,0.4165,-1.0426,-3.0756,3.274
272.6580,-0.5780,-1.1664,-4.3557,4.546
272.6690,-0.4829,-1.1126,-5.1868,5.327
272.6950,0.5979,-1.4091,-5.9057,6.101
272.7000,1.1105,-1.7773,-6.1723,6.518
272.7030,0.7386,-2.2491,-5.7746,6.241
272.7080,-0.1469,-2.3200,-3.9342,4.570
272.7680,-0.2237,-1.9072,-2.1738,2.900
272.7720,-1.0590,-1.8690,-1.6362,2.700
272.7760,-3.6103,-3.0176,-3.1436,5.659
272.7790,-5.8928,-4.2864,-4.8286,8.741
272.7810,-7.8578,-5.0984,-6.2259,11.247
272.7830,-8.6999,-4.9274,-6.4716,11.910
272.7850,-9.0882,-4.6720,-6.6514,12.193
272.7860,-9.5095,-5.3623,-6.7230,12.821
272.7960,-9.5741,-6.4626,-5.0544,12.609
272.8050,-8.5767,-7.0137,-2.9912,11.476
272.8170,-6.9969,-7.8470,-2.8394,10.890
272.8640,-4.6382,-8.5015,-6.4922,11.659
272.8640,1.3663,-7.5420,-13.1532,15.224
272.8650,5.4868,-6.6184,-6.8390,10.985
272.8650,7.0824,-6.3179,3.0807,9.978
272.8660,6.2799,-6.1055,5.9150,10.569
272.8760,6.4957,-7.9915,6.5860,12.224
272.8860,9.5650,-9.9236,4.6599,14.549
272.9030,11.4110,-10.6645,2.3018,15.787
272.9080,12.3412,-9.4881,-1.0661,15.603
272.9520,10.0217,-6.0502,-0.4930,11.717
272.9550,5.3352,-3.4069,5.6848,8.508
272.9600,1.2104,-1.9453,5.4034,5.869
272.9620,3.2042,-0.3429,1.7781,3.680
272.9640,0.2329,0.0440,2.7556,2.766
272.9660,-1.4926,0.3383,4.8365,5.073
272.9780,0.0394,1.7289,4.7636,5.068
272.9860,1.3164,2.8243,6.0548,6.810
272.9960,1.5959,3.7356,7.2071,8.273
273.0050,1.9308,4.3678,6.5040,8.069
273.0540,1.4594,4.9250,6.2118,8.061
273.0550,0.8813,5.4483,6.0902,8.219
273.0560,1.2918,6.1737,5.6519,8.469
273.0560,1.5681,6.8202,6.2356,9.373
273.0570,2.0320,6.8271,6.9322,9.939
273.0650,3.3935,6.9537,7.0802,10.488
273.0860,4.7050,7.4642,7.8711,11.824
273.0880,5.7775,8.3468,8.1084,12.992
273.1310,5.5275,8.8940,8.4365,13.447
273.1340,4.3571,9.0963,8.2247,13.014
273.1360,3.2820,8.7436,7.6305,12.060
273.1390,2.0339,8.1112,6.0602,10.327
273.1420,1.6689,7.6294,3.6597,8.625
273.1490,0.7760,7.0753,0.9665,7.183
273.1610,-0.9919,5.8046,-2.9741,6.597
273.1670,-3.3043,3.0939,-7.2467,8.544
273.1860,-4.5498,-0.0083,-13.5351,14.279
273.1880,-6.0893,-5.3899,-13.8635,16.073
273.2480,-4.3575,-9.8224,-6.3727,12.493
273.2490,0.7136,-13.2814,-3.8348,13.842
273.2500,1.7934,-15.1944,-5.4915,16.256
273.2510,-0.4814,-13.5394,-7.9803,15.724
273.2520,0.0804,-9.2257,-2.0250,9.446
273.2530,10.2839,-7.8686,7.6982,15.064
273.2560,18.7540,-10.3883,8.4193,23.033
273.2670,14.1158,-11.7075,7.2239,19.711
273.2850,6.5296,-6.9591,11.0314,14.586
273.2860,5.2000,-0.2881,4.3160,6.764
273.3340,2.4217,2.7972,-5.9246,6.985
273.3350,4.5606,5.8136,-3.9565,8.382
273.3350,5.3831,6.3673,3.7762,9.153
273.3360,4.4049,4.8601,6.2231,9.042
273.3360,4.0462,4.7853,3.7671,7.312
273.3870,4.0287,4.9157,2.9718,7.016
273.3870,3.8858,5.1368,3.4279,7.296
273.3880,3.4146,4.9504,5.2878,8.008
273.3880,2.4192,4.3120,8.5021,9.835
273.3890,2.2475,2.8240,9.0710,9.763
273.3970,0.2915,0.2320,12.1375,12.143
273.4060,-1.2696,-2.4134,13.0327,13.315
273.4160,-1.4322,-4.5516,10.9163,11.914
273.4540,-0.9371,-4.5218,8.1708,9.385
273.4550,-0.8993,-3.3702,5.6847,6.670
273.4550,-1.6672,-2.1022,4.2223,5.003
273.4570,-3.2129,-0.7632,4.8192,5.842
273.4650,-3.8794,-0.8150,8.8153,9.666
273.4810,-6.0009,-1.8311,-5.6289,8.429
273.4850,-6.4303,-1.4136,-14.8087,16.206
273.5220,-5.8183,-0.0912,-16.7181,17.702
273.5230,-4.4203,1.2379,-13.3073,14.077
273.5240,-1.0074,2.2368,-8.0301,8.396
273.5250,0.9491,1.3770,-2.7329,3.204
273.5360,2.0868,0.0519,2.2258,3.051
273.5450,2.6383,-0.6261,1.6110,3.154
273.5560,1.4713,-1.0558,-2.2229,2.867
273.5650,-0.1245,-1.0106,-4.5741,4.686
273.5810,-0.9905,-0.7360,-4.8402,4.995
273.5850,-1.4830,-0.9251,-3.3049,3.739
273.6450,-0.8892,-1.1495,-2.1649,2.607
273.6530,0.0238,-1.4347,-2.8546,3.195
273.6580,0.1132,-1.6172,-5.0130,5.269
273.6620,-0.6577,-2.3133,-6.2225,6.671
273.6650,-1.6715,-3.1780,-5.0178,6.170
273.6690,-3.6051,-4.1767,-2.1067,5.906
273.6730,-5.8329,-4.9860,0.1292,7.675
273.6780,-7.7313,-4.8977,-0.8839,9.195
273.6810,-9.0211,-4.3788,-3.7462,10.705
273.6860,-10.0969,-4.0196,-6.2921,12.558
273.7040,-10.0534,-3.8676,-6.9584,12.824
273.7050,-10.0833,-4.7230,-6.6275,12.958
273.7640,-10.1963,-5.7137,-4.5732,12.551
273.7650,-9.3545,-6.6007,-1.2903,11.521
273.7660,-7.0355,-7.1335,-0.3742,10.026
273.7670,-3.4910,-6.8126,-2.9387,8.200
273.7680,0.0553,-6.4340,-7.5210,9.898
273.7690,3.7118,-7.0162,-9.4190,12.318
273.8080,5.7628,-7.6140,-3.7713,10.267
273.8100,6.0287,-7.5217,3.0004,10.096
273.8130,5.3512,-7.6618,5.8691,11.036
273.8140,6.0289,-8.7896,6.5440,12.507
273.8480,9.4445,-10.2206,5.3273,14.901
273.8510,11.9293,-10.6871,2.4182,16.198
273.8540,11.4911,-9.2469,-0.5126,14.758
273.8560,8.0446,-5.4074,-0.0228,9.693
273.8580,4.5847,-2.3608,2.3570,5.670
273.8940,2.4851,-0.3669,1.1199,2.750
273.9000,3.7764,1.3462,0.3327,4.023
273.9040,1.1949,1.7943,4.4265,4.924
273.9070,-0.9771,1.6363,7.8475,8.076
273.9110,1.0987,2.7220,6.1086,6.777
273.9190,1.4651,3.7172,6.2825,7.445
273.9390,2.4995,4.2198,6.4159,8.076
273.9420,1.9068,4.3729,6.5259,8.084
273.9900,0.8478,4.4446,5.8490,7.395
273.9910,0.5986,4.5091,4.7074,6.546
273.9910,0.8385,4.6719,4.7339,6.704
274.0010,0.9916,4.4374,5.9790,7.512
274.0010,2.2337,4.5430,6.5534,8.281
274.0030,4.5258,5.5862,7.1562,10.144
274.0050,5.7753,6.7682,7.9822,11.953
274.0180,6.3782,7.6949,8.3310,13.012
274.0250,5.9677,7.8515,8.6121,13.093
274.0360,4.7136,7.3797,8.2914,12.059
274.0880,3.3306,6.8003,7.5114,10.666
274.0910,1.9238,6.4052,6.1346,9.075
274.0940,1.6697,6.6191,4.4152,8.130
274.0960,1.2044,6.5635,1.3299,6.804
274.0990,0.4721,6.0817,-2.5837,6.625
274.1010,-2.0813,3.9677,-6.8039,8.147
274.1060,-3.9697,1.5251,-10.0146,10.880
274.1210,-4.9438,-1.2241,-10.6870,11.839
274.1250,-4.5535,-3.5706,-7.1392,9.190
274.1700,-1.1870,-5.5012,-3.4428,6.597
274.1700,0.4821,-7.6877,-2.4615,8.086
274.1710,2.3712,-9.9894,-4.2063,11.095
274.1720,3.5320,-10.6489,-8.6413,14.161
274.1820,8.3174,-12.6733,-6.8228,16.624
274.1860,18.0975,-18.6986,1.2538,26.052
274.2270,17.1068,-23.2015,-0.2597,28.827
274.2280,3.6921,-11.9702,4.3702,13.267
274.2290,5.5353,0.9956,13.0133,14.177
274.2290,4.6658,5.6528,9.1323,11.710
274.2360,3.2262,7.1153,4.9960,9.273
274.2690,1.6894,7.3241,3.0974,8.130
274.2720,1.6078,7.2642,3.0886,8.056
274.2740,2.6408,6.8346,4.4169,8.555
274.2780,3.2941,6.1410,5.8448,9.095
274.3110,3.7859,5.4376,7.1975,9.783
274.3120,4.0068,4.4144,7.6375,9.689
274.3120,3.2111,2.3272,10.0578,10.811
274.3160,2.3552,0.3036,10.4250,10.692
274.3240,1.1649,-1.9964,11.5852,11.813
274.3360,-0.1838,-4.3306,12.4269,13.161
274.3490,-0.2400,-5.0666,10.8853,12.009
274.3560,0.6334,-4.5030,8.2146,9.389
274.3920,0.9949,-4.0152,5.6361,6.991
274.3930,-0.4368,-3.4835,4.0452,5.356
274.3930,-2.0741,-2.1029,3.2030,4.357
274.3960,-2.1267,-0.1131,5.1631,5.585
274.4050,-6.4460,-1.3972,-8.2636,10.573
274.4160,-9.3957,-1.9115,-13.3833,16.463
274.4250,-9.7866,-0.9463,-11.7825,15.346
274.4360,-7.3989,1.1547,-8.0769,11.014
274.4790,-3.6913,2.7915,-4.6290,6.546
274.4800,-2.0628,1.6422,-0.6194,2.708
274.4810,-0.5102,1.1782,1.4654,1.948
274.4810,0.9275,0.8536,-0.0116,1.261
274.4850,1.4209,0.1146,-2.7514,3.099
274.5150,1.3284,-0.5532,-5.1480,5.345
274.5310,0.9520,-0.6426,-5.7357,5.850
274.5350,-0.0596,-0.9985,-4.0867,4.207
274.5400,-0.3722,-1.4933,-2.2894,2.759
274.5440,-0.2952,-2.0910,-1.0004,2.337
274.5470,-0.5720,-2.6837,-1.4020,3.081
274.5630,-1.1162,-2.9923,-3.8786,5.024
274.5660,-1.9825,-3.0730,-6.6708,7.607
274.5770,-3.8860,-3.5959,-8.0340,9.622
274.6310,-5.5107,-4.2079,-7.1835,9.984
274.6340,-7.0831,-4.7225,-5.6582,10.222
274.6370,-8.4746,-4.7510,-5.3356,11.084
274.6410,-9.7764,-4.8043,-5.6726,12.282
274.6460,-10.6457,-5.0132,-5.4039,12.949
274.6500,-11.1709,-5.7163,-4.6327,13.376
274.6540,-11.1865,-6.6882,-4.0296,13.642
274.6590,-9.6605,-7.3071,-3.2471,12.540
274.6710,-7.7604,-7.8389,-3.0304,11.439
274.6760,-4.0125,-7.4289,-5.7890,10.237
274.7240,1.0303,-6.4800,-11.2846,13.054
274.7250,5.8800,-5.4155,-8.6192,11.756
274.7260,6.6049,-6.0557,1.4474,9.077
274.7260,6.3015,-6.7327,5.0441,10.511
274.7270,6.6165,-8.1198,5.9444,12.043
274.7360,9.3789,-9.4312,4.7553,14.125
274.7740,11.4920,-10.1826,3.0665,15.657
274.7750,11.1796,-10.0596,-0.8023,15.061
274.7750,9.3240,-7.3138,-2.1271,12.040
274.7760,5.8853,-4.4917,2.8455,7.932
274.7850,0.7327,-3.0549,6.1948,6.946
274.8080,2.4301,-1.0797,3.3223,4.255
274.8130,-0.6733,-1.5206,5.6929,5.931
274.8600,-2.7691,-1.2459,5.1751,6.000
274.8650,-0.4962,0.8416,2.3102,2.508
274.8690,1.3382,2.6087,4.5225,5.390
274.8710,2.5979,4.0071,7.4970,8.889
274.8720,2.9612,5.0336,8.0892,9.977
274.8750,2.4907,5.5906,7.6752,9.817
274.8790,1.0842,5.2172,7.3096,9.046
274.8860,-0.1677,5.0342,6.4149,8.156
274.9100,0.1532,4.7644,6.1903,7.813
274.9100,1.5217,4.5180,6.9647,8.440
274.9170,2.7380,4.5932,7.8727,9.517
274.9260,4.8961,5.7969,8.4832,11.382
274.9800,6.4645,7.2322,8.6704,13.010
274.9810,7.0255,8.3555,9.0049,14.151
274.9810,6.1453,8.7062,9.1173,14.025
274.9820,4.1343,8.4997,8.3849,12.635
274.9960,2.9869,8.6990,6.9762,11.544
274.9990,2.3993,9.4207,4.8132,10.848
275.0010,2.9491,9.7842,2.2716,10.468
275.0080,1.1018,8.1936,-1.8535,8.473
275.0210,-2.4043,4.8965,-6.8850,8.784
275.0250,-5.2970,1.4559,-11.2408,12.511
275.0740,-6.9184,-3.4389,-17.1841,18.841
275.0750,-4.6258,-8.2725,-10.2036,13.926
275.0750,0.0375,-11.4344,-3.1520,11.861
275.0760,1.2401,-13.8316,-3.3647,14.289
275.0770,1.2874,-14.7085,-6.0461,15.955
275.0850,3.1246,-14.7889,-8.4615,17.323
275.1260,13.2582,-19.0755,-2.7099,23.388
275.1270,21.1840,-24.9481,0.2515,32.730
275.1280,9.6519,-18.2175,-3.1245,20.852
275.1290,8.0549,-1.2163,9.8160,12.756
275.1700,6.4409,6.6234,11.3429,14.629
275.1730,3.9565,8.5343,7.6948,12.153
275.1750,1.9345,9.7301,4.8537,11.044
275.1770,0.5927,9.7348,3.4806,10.355
275.1800,1.0307,9.6634,3.4402,10.309
275.2150,2.8782,8.4580,4.6287,10.062
275.2230,3.8411,6.6473,6.4015,9.996
275.2250,3.7945,5.4942,9.9189,11.957
275.2300,5.2712,3.6347,12.8551,14.361
275.2330,4.5695,0.0770,14.7134,15.407
275.2400,3.1001,-3.1065,16.7408,17.307
275.2500,1.2005,-6.1247,17.7376,18.804
275.2560,0.6720,-6.8249,14.4562,16.000
275.2910,2.3827,-5.0452,9.0681,10.647
275.2920,3.3668,-3.8755,5.9648,7.870
275.2930,1.9261,-3.4483,3.6963,5.410
275.2980,-0.3213,-2.3741,1.9080,3.063
275.3050,-1.7565,-0.9309,1.1204,2.282
275.3170,-1.7499,0.2063,2.0409,2.696
275.3250,-7.3393,-2.3433,-7.1579,10.516
275.3590,-10.7504,-3.1962,-10.4141,15.305
275.3610,-10.0843,-1.3945,-10.2206,14.426
275.3620,-6.8513,0.9416,-7.8976,10.498
275.3660,-3.7757,1.7869,-4.6265,6.233
275.3760,-2.5426,1.0531,-0.8126,2.870
275.3860,-0.4763,0.8707,0.2365,1.020
275.4230,1.1613,0.9004,-2.4193,2.831
275.4240,2.2154,0.8636,-5.1257,5.650
275.4250,2.0647,0.5561,-5.8024,6.184
275.4260,0.7050,0.1395,-4.4667,4.524
275.4360,-0.7089,-0.2990,-2.5066,2.622
275.4540,-1.3648,-1.0502,-1.1087,2.048
275.4610,-1.4974,-1.5340,-0.7114,2.259
275.4730,-2.1531,-2.1134,-1.5368,3.386
275.4800,-2.8195,-2.4951,-3.3690,5.052
275.4890,-2.9801,-2.5586,-4.8820,6.266
275.5080,-3.4103,-3.0245,-4.6450,6.508
275.5130,-3.9576,-3.9193,-3.9402,6.823
275.5670,-4.7199,-4.7081,-3.6835,7.617
275.5700,-5.7804,-5.4126,-3.9175,8.835
275.5730,-6.6271,-5.7030,-4.8264,9.987
275.5740,-7.3863,-5.4386,-5.2869,10.587
275.5770,-7.7692,-5.2235,-5.7748,11.000
275.5790,-8.1583,-5.7313,-6.1509,11.715
275.5820,-8.2242,-7.0627,-5.9945,12.388
275.5880,-7.7623,-7.7864,-4.3539,11.825
275.6020,-6.9576,-7.2070,-3.1589,10.504
275.6050,-5.6165,-6.3342,-5.5002,10.096
275.6540,-0.9431,-4.0809,-9.6990,10.565
275.6550,3.4298,-3.1187,-9.6838,10.736
275.6560,5.6290,-3.6261,0.2918,6.702
275.6560,5.2064,-4.2726,4.5319,8.118
275.6570,4.2882,-4.8173,5.7952,8.671
275.6660,5.3816,-6.1082,6.0256,10.128
275.6760,8.6121,-7.6904,4.6644,12.453
275.6850,10.3180,-9.2611,3.2794,14.247
275.7110,9.5208,-10.1550,-1.1779,13.970
275.7200,7.2136,-7.9009,0.9453,10.740
275.7220,4.0233,-4.3081,5.6485,8.164
275.7740,3.5487,-1.7391,4.3530,5.879
275.7750,1.7425,-1.0834,8.1858,8.439
275.7750,0.2670,-1.2300,5.9931,6.124
275.7760,0.5693,0.1087,2.2715,2.344
275.7770,0.3208,1.5438,3.2554,3.617
275.7780,1.5381,3.2391,6.5838,7.497
275.7860,2.1576,4.3748,7.9707,9.345
275.8060,2.0337,5.2357,7.9471,9.732
275.8080,0.6751,5.4568,7.3664,9.192
275.8550,0.2105,5.3643,6.7878,8.654
275.8590,0.7219,5.1204,6.6831,8.450
275.8610,2.2171,4.7334,7.2159,8.910
275.8650,3.8852,4.9160,7.9464,10.120
275.8670,5.6265,6.1678,8.1518,11.668
275.8690,6.8329,7.4993,8.2658,13.086
275.8770,6.7925,8.3352,8.4475,13.674
275.8980,5.2691,8.9928,8.2210,13.275
275.8990,3.7371,9.3302,7.5444,12.567
275.9050,2.6172,9.3040,6.0284,11.391
275.9620,2.3825,8.9579,4.0719,10.124
275.9620,2.1491,8.0369,1.1956,8.405
275.9630,0.6198,5.7796,-2.7713,6.440
275.9640,-3.2088,1.4637,-7.5581,8.341
275.9640,-5.8773,-2.8225,-15.5289,16.842
275.9700,-7.1957,-7.6110,-15.5259,18.729
275.9880,-3.1939,-10.6232,-6.0759,12.648
275.9920,1.3542,-10.9411,-3.4440,11.550
276.0040,1.3144,-11.3466,-4.7223,12.360
276.0050,1.3682,-10.2950,-7.9503,13.079
276.0530,3.7597,-9.5417,-10.8258,14.912
276.0530,12.2752,-12.9716,-6.8187,19.116
276.0540,21.9724,-19.4063,-2.9053,29.459
276.0550,13.5543,-17.2350,0.4651,21.931
276.0560,6.4850,-2.8095,12.5335,14.389
276.0700,5.2345,5.9162,13.3177,15.484
276.0760,3.2912,7.7483,9.2195,12.485
276.1150,2.2739,8.4633,5.8816,10.554
276.1160,1.4622,8.0415,4.1239,9.155
276.1170,1.7127,6.3949,5.3714,8.525
276.1170,1.4649,4.6389,8.9585,10.194
276.1250,2.1635,3.5278,12.6720,13.331
276.1400,2.8973,2.7761,16.6223,17.100
276.1460,4.2145,1.8024,14.6943,15.393
276.1820,4.1900,-0.2057,12.4037,13.094
276.1830,3.0822,-2.4297,11.7855,12.422
