time,ax,ay,az,aT
5.6710,0.2659,-0.4008,-0.5446,0.727
5.6810,0.2996,-0.3475,-0.6840,0.824
5.6940,0.2751,-0.0696,-0.5648,0.632
5.7020,-0.2350,0.3390,-0.1832,0.451
5.7200,-0.8744,-0.2999,-0.0704,0.927
5.7330,-1.3140,-0.6290,-0.0585,1.458
5.7360,-0.4400,-0.0932,-0.2669,0.523
5.7470,0.0154,0.3096,0.1532,0.346
5.7500,-0.1747,0.0395,0.4192,0.456
5.7640,-0.3150,-0.0501,-0.3363,0.463
5.7750,-0.7720,0.5208,-0.9257,1.313
5.7890,-0.6471,0.2889,-1.5229,1.680
5.8030,-0.5831,0.3500,1.4316,1.585
5.8040,-0.5531,0.4175,0.6554,0.954
5.8110,-0.8139,0.2536,0.6787,1.090
5.8190,-0.7428,0.1628,1.3858,1.581
5.8310,-0.1649,0.0653,0.9296,0.946
5.8400,0.3989,-0.0787,0.6257,0.746
5.8500,0.7465,-0.0366,0.6017,0.959
5.8650,0.6513,0.0975,0.6550,0.929
5.8790,0.5536,-0.0745,0.3431,0.656
5.8810,0.5266,-0.2445,-0.0034,0.581
5.8930,0.5613,-0.1961,-0.1782,0.621
5.9030,0.6263,-0.0682,-0.3105,0.702
5.9100,0.5580,-0.0607,-0.5088,0.758
5.9200,0.3641,-0.1202,-0.7198,0.816
5.9310,0.2623,-0.1677,-0.8867,0.940
5.9890,0.3078,-0.1230,-0.8607,0.922
5.9900,0.3548,-0.0355,-0.5819,0.682
5.9910,0.3933,-0.0558,-0.4335,0.588
5.9910,0.3599,-0.1375,-0.1447,0.412
5.9920,0.2647,-0.1514,0.2108,0.371
5.9960,0.2582,-0.1628,0.3392,0.456
6.0000,0.3207,-0.1847,0.2928,0.472
6.0190,0.2647,-0.1704,0.2447,0.399
6.0190,0.1623,-0.1199,0.1583,0.256
6.0300,0.1083,-0.0740,0.0648,0.146
6.0420,-0.0056,-0.0483,-0.0136,0.050
6.0500,-0.1132,-0.0187,-0.0902,0.146
6.0640,-0.1865,-0.0381,-0.1569,0.247
6.0700,-0.2110,-0.0535,-0.0529,0.224
6.0790,-0.2289,-0.0023,0.1102,0.254
6.0950,-0.3141,-0.0037,0.0788,0.324
6.0990,-0.7443,-0.1100,-0.0939,0.758
6.1130,-0.9684,0.0339,-0.3354,1.025
6.1190,-0.5832,0.2519,-0.2934,0.700
6.1300,-0.2896,0.1961,-0.1972,0.401
6.1470,-0.0702,0.0406,-0.0427,0.092
6.1510,-0.1551,-0.0477,0.1204,0.202
6.1740,-0.2964,-0.0364,0.2585,0.395
6.1740,-0.2689,0.0739,0.2776,0.394
6.1800,-0.1434,0.1820,0.1796,0.293
6.1910,-0.0409,0.1638,-0.0044,0.169
6.1990,0.0208,0.0875,-0.2455,0.261
